"Station_ID","Sample_Date","Sample_Year","Sample_Month","Sample_Time","Microcycstis","Genus","Species","Division","Tow_length_m","Net_radius_cm","Tow_vol_filtered_L","Total_sample_vol_mL","Aliquot_mL","Count_factor","Indiv_counted","Indiv_per_L","Biomass_factor","Species_biomass_ugDW.L","Comments"
"B-BC",2022-10-17,"2022","October","13:40","none","cyclopoid","copepodid","Copepoda",10,6,113.0976,225,4,0.49735803412274,11,5.47093837535014,0.681658802030481,3.72931329892376,"Time on bottle reads 14:40."
"B-BC",2022-10-17,"2022","October","13:40","none","Mesocyclops","edax","Copepoda",10,6,113.0976,225,4,0.49735803412274,1,0.49735803412274,3.32717996156066,1.65479968485438,"Time on bottle reads 14:40."
"B-BC",2022-10-17,"2022","October","13:40","none","nauplii",NA,"Copepoda",10,6,113.0976,225,4,0.49735803412274,93,46.2542971734148,0.0693348738905879,3.20703586141649,"Time on bottle reads 14:40."
"B-BC",2022-10-17,"2022","October","13:40","none","bdelloid",NA,"Rotifera",10,6,113.0976,225,4,0.49735803412274,3,1.49207410236822,0.0239764764096,0.0357746795168067,"Time on bottle reads 14:40."
"B-BC",2022-10-17,"2022","October","13:40","none","Brachionus","angularis","Rotifera",10,6,113.0976,225,4,0.49735803412274,4,1.98943213649096,0.0128079468,0.0254805409663866,"Time on bottle reads 14:40."
"B-BC",2022-10-17,"2022","October","13:40","none","Collotheca","spp.","Rotifera",10,6,113.0976,225,4,0.49735803412274,26,12.9313088871912,0.016202052702,0.209513748096113,"Time on bottle reads 14:40."
"B-BC",2022-10-17,"2022","October","13:40","none","Euchlanis","spp.","Rotifera",10,6,113.0976,225,4,0.49735803412274,1,0.49735803412274,0.062246621448,0.0309588572741597,"Time on bottle reads 14:40."
"B-BC",2022-10-17,"2022","October","13:40","none","Hexarthra","spp.","Rotifera",10,6,113.0976,225,4,0.49735803412274,2,0.99471606824548,0.0184679919567,0.0183704083475578,"Time on bottle reads 14:40."
"B-BC",2022-10-17,"2022","October","13:40","none","Keratella","americana","Rotifera",10,6,113.0976,225,4,0.49735803412274,22,10.9418767507003,0.0040224068478,0.0440126799698004,"Time on bottle reads 14:40."
"B-BC",2022-10-17,"2022","October","13:40","none","Liliferotrocha","spp.","Rotifera",10,6,113.0976,225,4,0.49735803412274,2,0.99471606824548,0.0047592195651,0.00473407217371324,"Time on bottle reads 14:40."
"B-BC",2022-10-17,"2022","October","13:40","none","Monostyla","bulla","Rotifera",10,6,113.0976,225,4,0.49735803412274,1,0.49735803412274,0.018443443392,0.00917299474789916,"Time on bottle reads 14:40."
"B-BC",2022-10-17,"2022","October","13:40","none","Polyarthra","dolichoptera","Rotifera",10,6,113.0976,225,4,0.49735803412274,34,16.9101731601732,0.0442674661275,0.748570517578125,"Time on bottle reads 14:40."
"B-BC",2022-10-17,"2022","October","13:40","none","Trichocerca","rousseleti","Rotifera",10,6,113.0976,225,4,0.49735803412274,10,4.9735803412274,0.0034965694764,0.0173904692095588,"Time on bottle reads 14:40."
"B-BC",2022-10-17,"2022","October","13:40","none","Trichocerca","similis","Rotifera",10,6,113.0976,225,4,0.49735803412274,30,14.9207410236822,0.0154108062108,0.2299406484375,"Time on bottle reads 14:40."
"B-D",2022-10-17,"2022","October","14:35","none","calanoid","copepodid","Copepoda",32,6,361.91232,250,4,0.172693761848174,36,6.21697542653425,0.944801422300388,5.87380722539612,"Time on bottle reads 15:35"
"B-D",2022-10-17,"2022","October","14:35","none","Mesocyclops","edax","Copepoda",32,6,361.91232,250,4,0.172693761848174,1,0.172693761848174,2.65207941385095,0.45799757069802,"Time on bottle reads 15:35"
"B-D",2022-10-17,"2022","October","14:35","none","Tropocyclops","prasinus","Copepoda",32,6,361.91232,250,4,0.172693761848174,6,1.03616257108904,0.733232985346066,0.759748575303473,"Time on bottle reads 15:35"
"B-D",2022-10-17,"2022","October","14:35","none","nauplii",NA,"Copepoda",32,6,361.91232,250,4,0.172693761848174,121,20.895945183629,0.0668468367992296,1.3968278374557,"Time on bottle reads 15:35"
"B-D",2022-10-17,"2022","October","14:35","none","bdelloid",NA,"Rotifera",32,6,361.91232,250,4,0.172693761848174,1,0.172693761848174,0.0138752757,0.00239617355731355,"Time on bottle reads 15:35"
"B-D",2022-10-17,"2022","October","14:35","none","Collotheca","spp.","Rotifera",32,6,361.91232,250,4,0.172693761848174,4,0.690775047392694,0.012295628928,0.00849351365546219,"Time on bottle reads 15:35"
"B-D",2022-10-17,"2022","October","14:35","none","Conochiloides","dossuarius","Rotifera",32,6,361.91232,250,4,0.172693761848174,26,4.49003780805251,0.0131722617312,0.0591439531906513,"Time on bottle reads 15:35"
"B-D",2022-10-17,"2022","October","14:35","none","Hexarthra","spp.","Rotifera",32,6,361.91232,250,4,0.172693761848174,4,0.690775047392694,0.0239764764096,0.0165623516281513,"Time on bottle reads 15:35"
"B-D",2022-10-17,"2022","October","14:35","none","Keratella","americana","Rotifera",32,6,361.91232,250,4,0.172693761848174,14,2.41771266587443,0.0065309855391,0.0157900464585248,"Time on bottle reads 15:35"
"B-D",2022-10-17,"2022","October","14:35","none","Liliferotrocha","spp.","Rotifera",32,6,361.91232,250,4,0.172693761848174,1,0.172693761848174,0.0047592195651,0.000821887530158548,"Time on bottle reads 15:35"
"B-D",2022-10-17,"2022","October","14:35","none","Polyarthra","dolichoptera","Rotifera",32,6,361.91232,250,4,0.172693761848174,34,5.8715879028379,0.0242144907543,0.142177510986328,"Time on bottle reads 15:35"
"B-D",2022-10-17,"2022","October","14:35","none","Trichocerca","similis","Rotifera",32,6,361.91232,250,4,0.172693761848174,1,0.172693761848174,0.02081291355,0.00359426033597033,"Time on bottle reads 15:35"
"B-M",2022-10-17,"2022","October","15:15","none","Daphnia","lumholtzi","Cladocera",27,6,305.36352,230,6,0.125533440711364,1,0.125533440711364,2.31610860512696,0.290749082262784,"Time on bottle reads 16:15"
"B-M",2022-10-17,"2022","October","15:15","none","cyclopoid","copepodid","Copepoda",27,6,305.36352,230,6,0.125533440711364,30,3.76600322134091,1.59643215270045,6.01216862972208,"Time on bottle reads 16:15"
"B-M",2022-10-17,"2022","October","15:15","none","Mesocyclops","edax","Copepoda",27,6,305.36352,230,6,0.125533440711364,22,2.76173569565,8.20160017529721,22.6506519655676,"Time on bottle reads 16:15"
"B-M",2022-10-17,"2022","October","15:15","none","Tropocyclops","prasinus","Copepoda",27,6,305.36352,230,6,0.125533440711364,2,0.251066881422727,0.761122234761683,0.191092585863113,"Time on bottle reads 16:15"
"B-M",2022-10-17,"2022","October","15:15","none","nauplii",NA,"Copepoda",27,6,305.36352,230,6,0.125533440711364,41,5.14687106916591,0.076973989727519,0.396175200806842,"Time on bottle reads 16:15"
"B-M",2022-10-17,"2022","October","15:15","none","bdelloid",NA,"Rotifera",27,6,305.36352,230,6,0.125533440711364,2,0.251066881422727,0.0138752757,0.00348362219887955,"Time on bottle reads 16:15"
"B-M",2022-10-17,"2022","October","15:15","none","Collotheca","spp.","Rotifera",27,6,305.36352,230,6,0.125533440711364,7,0.878734084979546,0.005187218454,0.00455818566176471,"Time on bottle reads 16:15"
"B-M",2022-10-17,"2022","October","15:15","none","Conochiloides","dossuarius","Rotifera",27,6,305.36352,230,6,0.125533440711364,12,1.50640128853636,0.015679061541,0.0236189585084034,"Time on bottle reads 16:15"
"B-M",2022-10-17,"2022","October","15:15","none","Hexarthra","spp.","Rotifera",27,6,305.36352,230,6,0.125533440711364,3,0.376600322134091,0.0138752757,0.00522543329831933,"Time on bottle reads 16:15"
"B-M",2022-10-17,"2022","October","15:15","none","Keratella","americana","Rotifera",27,6,305.36352,230,6,0.125533440711364,25,3.13833601778409,0.0043561250172,0.0136709840394491,"Time on bottle reads 16:15"
"B-M",2022-10-17,"2022","October","15:15","none","Liliferotrocha","spp.","Rotifera",27,6,305.36352,230,6,0.125533440711364,2,0.251066881422727,0.002305430424,0.000578817226890757,"Time on bottle reads 16:15"
"B-M",2022-10-17,"2022","October","15:15","none","Polyarthra","dolichoptera","Rotifera",27,6,305.36352,230,6,0.125533440711364,50,6.27667203556819,0.02081205968688,0.130630473039216,"Time on bottle reads 16:15"
"B-M",2022-10-17,"2022","October","15:15","none","Trichocerca","similis","Rotifera",27,6,305.36352,230,6,0.125533440711364,3,0.376600322134091,0.0124322470272,0.00468198823529412,"Time on bottle reads 16:15"
"B-MBL",2022-10-17,"2022","October","15:50","none","Daphnia","lumholtzi","Cladocera",7,6,79.16832,255,7,0.460140766263215,1,0.460140766263215,1.95462584552464,0.899403034317593,"Time on bottle reads 16:50"
"B-MBL",2022-10-17,"2022","October","15:50","none","cyclopoid","copepodid","Copepoda",7,6,79.16832,255,7,0.460140766263215,5,2.30070383131608,0.249898843695589,0.574943227131899,"Time on bottle reads 16:50"
"B-MBL",2022-10-17,"2022","October","15:50","none","Tropocyclops","prasinus","Copepoda",7,6,79.16832,255,7,0.460140766263215,1,0.460140766263215,1.02820381826762,0.473118492812427,"Time on bottle reads 16:50"
"B-MBL",2022-10-17,"2022","October","15:50","none","nauplii",NA,"Copepoda",7,6,79.16832,255,7,0.460140766263215,48,22.0867567806343,0.0659428124914305,1.4564628609292,"Time on bottle reads 16:50"
"B-MBL",2022-10-17,"2022","October","15:50","none","bdelloid",NA,"Rotifera",7,6,79.16832,255,7,0.460140766263215,2,0.920281532526431,0.0239764764096,0.0220651084548105,"Time on bottle reads 16:50"
"B-MBL",2022-10-17,"2022","October","15:50","none","Collotheca","spp.","Rotifera",7,6,79.16832,255,7,0.460140766263215,14,6.44197072768501,0.018155264589,0.116955683035714,"Time on bottle reads 16:50"
"B-MBL",2022-10-17,"2022","October","15:50","none","Conochiloides","dossuarius","Rotifera",7,6,79.16832,255,7,0.460140766263215,14,6.44197072768501,0.0210071674098,0.13532755752551,"Time on bottle reads 16:50"
"B-MBL",2022-10-17,"2022","October","15:50","none","Hexarthra","spp.","Rotifera",7,6,79.16832,255,7,0.460140766263215,9,4.14126689636894,0.0138752757,0.0574612199344024,"Time on bottle reads 16:50"
"B-MBL",2022-10-17,"2022","October","15:50","none","Keratella","americana","Rotifera",7,6,79.16832,255,7,0.460140766263215,49,22.5468975468976,0.00519020697492,0.117023064910714,"Time on bottle reads 16:50"
"B-MBL",2022-10-17,"2022","October","15:50","none","Liliferotrocha","spp.","Rotifera",7,6,79.16832,255,7,0.460140766263215,2,0.920281532526431,0.0029970595512,0.00275813855685131,"Time on bottle reads 16:50"
"B-MBL",2022-10-17,"2022","October","15:50","none","Polyarthra","dolichoptera","Rotifera",7,6,79.16832,255,7,0.460140766263215,54,24.8476013782136,0.0239729186466,0.595669526403062,"Time on bottle reads 16:50"
"B-MBL",2022-10-17,"2022","October","15:50","none","Trichocerca","rousseleti","Rotifera",7,6,79.16832,255,7,0.460140766263215,2,0.920281532526431,0.0039960794016,0.00367751807580175,"Time on bottle reads 16:50"
"B-MBL",2022-10-17,"2022","October","15:50","none","Trichocerca","similis","Rotifera",7,6,79.16832,255,7,0.460140766263215,3,1.38042229878965,0.0195363881856,0.0269684658892128,"Time on bottle reads 16:50"
"C-BCF",2022-10-19,"2022","October","09:50","none","cyclopoid","copepodid","Copepoda",20,6,226.1952,245,3,0.361045091437248,6,2.16627054862349,0.95626200427725,2.07152221663348,"na"
"C-BCF",2022-10-19,"2022","October","09:50","none","Mesocyclops","edax","Copepoda",20,6,226.1952,245,3,0.361045091437248,10,3.61045091437248,2.29970438698128,8.30296980676296,"na"
"C-BCF",2022-10-19,"2022","October","09:50","none","nauplii",NA,"Copepoda",20,6,226.1952,245,3,0.361045091437248,162,58.4893048128342,0.0663527596436212,3.88092678396849,"na"
"C-BCF",2022-10-19,"2022","October","09:50","none","bdelloid",NA,"Rotifera",20,6,226.1952,245,3,0.361045091437248,2,0.722090182874497,0.1110022056,0.0801536029411765,"na"
"C-BCF",2022-10-19,"2022","October","09:50","none","Collotheca","spp.","Rotifera",20,6,226.1952,245,3,0.361045091437248,2,0.722090182874497,0.065896886286,0.0475834946691176,"na"
"C-BCF",2022-10-19,"2022","October","09:50","none","Keratella","americana","Rotifera",20,6,226.1952,245,3,0.361045091437248,4,1.44418036574899,0.0036886886784,0.00532713176470589,"na"
"C-BCF",2022-10-19,"2022","October","09:50","none","Lecane","hornemanni","Rotifera",20,6,226.1952,245,3,0.361045091437248,1,0.361045091437248,0.005464723968,0.00197301176470588,"na"
"C-BCF",2022-10-19,"2022","October","09:50","none","Monostyla","bulla","Rotifera",20,6,226.1952,245,3,0.361045091437248,1,0.361045091437248,0.018443443392,0.00665891470588236,"na"
"C-BCF",2022-10-19,"2022","October","09:50","none","Synchaeta","spp.","Rotifera",20,6,226.1952,245,3,0.361045091437248,11,3.97149600580973,0.00983543581350001,0.0390613940487133,"na"
"C-BCF",2022-10-19,"2022","October","09:50","none","Trichocerca","rousseleti","Rotifera",20,6,226.1952,245,3,0.361045091437248,3,1.08313527431174,0.0015540308784,0.00168322566176471,"na"
"C-BD",2022-10-19,"2022","October","09:05","none","Bosmina","longirostris","Cladocera",5,6,56.5488,255,125,0.0360750360750361,1,0.0360750360750361,0.440330709082718,0.0158849462151053,"na"
"C-BD",2022-10-19,"2022","October","09:05","none","ostracod",NA,"Ostracoda",5,6,56.5488,255,125,0.0360750360750361,7,0.252525252525252,0.0388716303737098,0.00981606827618933,"na"
"C-BD",2022-10-19,"2022","October","09:05","none","cyclopoid","copepodid","Copepoda",5,6,56.5488,255,125,0.0360750360750361,4,0.144300144300144,0.330985251939724,0.0477612196161218,"na"
"C-BD",2022-10-19,"2022","October","09:05","none","harpacticoid",NA,"Copepoda",5,6,56.5488,255,125,0.0360750360750361,1,0.0360750360750361,2.33877350454997,0.0843713385479789,"na"
"C-BD",2022-10-19,"2022","October","09:05","none","nauplii",NA,"Copepoda",5,6,56.5488,255,125,0.0360750360750361,4,0.144300144300144,0.0535490354474938,0.00772713354220689,"na"
"C-BD",2022-10-19,"2022","October","09:05","none","bdelloid",NA,"Rotifera",5,6,56.5488,255,125,0.0360750360750361,171,6.16883116883117,0.04814998173414,0.297029108100214,"na"
"C-BD",2022-10-19,"2022","October","09:05","none","Brachionus","angularis","Rotifera",5,6,56.5488,255,125,0.0360750360750361,1,0.0360750360750361,0.0221321320704,0.000798417462857143,"na"
"C-BD",2022-10-19,"2022","October","09:05","none","Brachionus","urceolaris","Rotifera",5,6,56.5488,255,125,0.0360750360750361,2,0.0721500721500721,0.0746959457376,0.00538931787428572,"na"
"C-BD",2022-10-19,"2022","October","09:05","none","Cephalodella","spp.","Rotifera",5,6,56.5488,255,125,0.0360750360750361,1,0.0360750360750361,0.0138752757,0.000500551071428572,"na"
"C-BD",2022-10-19,"2022","October","09:05","none","Keratella","americana","Rotifera",5,6,56.5488,255,125,0.0360750360750361,5,0.18037518037518,0.0036886886784,0.000665347885714286,"na"
"C-BD",2022-10-19,"2022","October","09:05","none","Monostyla","bulla","Rotifera",5,6,56.5488,255,125,0.0360750360750361,5,0.18037518037518,0.018443443392,0.00332673942857143,"na"
"C-BD",2022-10-19,"2022","October","09:05","none","Plationus","patulus","Rotifera",5,6,56.5488,255,125,0.0360750360750361,2,0.0721500721500721,0.04322682045,0.00311881821428572,"na"
"C-D",2022-10-19,"2022","October","10:25","none","Daphnia","lumholtzi","Cladocera",30,6,339.2928,220,2,0.324203755576305,1,0.324203755576305,2.31610860512696,0.750891108104756,"na"
"C-D",2022-10-19,"2022","October","10:25","none","cyclopoid","copepodid","Copepoda",30,6,339.2928,220,2,0.324203755576305,5,1.62101877788152,1.54438159828666,2.50347157103736,"na"
"C-D",2022-10-19,"2022","October","10:25","none","Mesocyclops","edax","Copepoda",30,6,339.2928,220,2,0.324203755576305,4,1.29681502230522,2.65207941385095,3.43925642422833,"na"
"C-D",2022-10-19,"2022","October","10:25","none","nauplii",NA,"Copepoda",30,6,339.2928,220,2,0.324203755576305,164,53.169415914514,0.0709753015111111,3.7737153257023,"na"
"C-D",2022-10-19,"2022","October","10:25","none","bdelloid",NA,"Rotifera",30,6,339.2928,220,2,0.324203755576305,3,0.972611266728914,0.0468290554875,0.045546466977416,"na"
"C-D",2022-10-19,"2022","October","10:25","none","Brachionus","angularis","Rotifera",30,6,339.2928,220,2,0.324203755576305,3,0.972611266728914,0.0128079468,0.0124571533613445,"na"
"C-D",2022-10-19,"2022","October","10:25","none","Brachionus","quadridentatus","Rotifera",30,6,339.2928,220,2,0.324203755576305,3,0.972611266728914,0.0351450060192,0.0341824288235294,"na"
"C-D",2022-10-19,"2022","October","10:25","none","Brachionus","urceolaris","Rotifera",30,6,339.2928,220,2,0.324203755576305,2,0.648407511152609,0.0746959457376,0.0484334122689076,"na"
"C-D",2022-10-19,"2022","October","10:25","none","Collotheca","spp.","Rotifera",30,6,339.2928,220,2,0.324203755576305,15,4.86305633364457,0.041497747632,0.201805884453782,"na"
"C-D",2022-10-19,"2022","October","10:25","none","Keratella","americana","Rotifera",30,6,339.2928,220,2,0.324203755576305,8,2.59363004461044,0.0046898431866,0.0121637181932773,"na"
"C-D",2022-10-19,"2022","October","10:25","none","Lecane","hornemanni","Rotifera",30,6,339.2928,220,2,0.324203755576305,1,0.324203755576305,0.010673289,0.00346032037815126,"na"
"C-D",2022-10-19,"2022","October","10:25","none","Monostyla","cornuta","Rotifera",30,6,339.2928,220,2,0.324203755576305,1,0.324203755576305,0.014206147659,0.00460568642331933,"na"
"C-D",2022-10-19,"2022","October","10:25","none","Synchaeta","spp.","Rotifera",30,6,339.2928,220,2,0.324203755576305,43,13.9407614897811,0.013405650984,0.186884982983193,"na"
"C-M",2022-10-19,"2022","October","11:10","none","Daphnia","lumholtzi","Cladocera",8,6,90.47808,290,6,0.534199369983684,2,1.06839873996737,4.11788145616217,4.39953935909865,"na"
"C-M",2022-10-19,"2022","October","11:10","none","ostracod",NA,"Ostracoda",8,6,90.47808,290,6,0.534199369983684,1,0.534199369983684,0.060089338255724,0.0320996866389442,"na"
"C-M",2022-10-19,"2022","October","11:10","none","cyclopoid","copepodid","Copepoda",8,6,90.47808,290,6,0.534199369983684,4,2.13679747993473,0.838144539865081,1.79094514060476,"na"
"C-M",2022-10-19,"2022","October","11:10","none","harpacticoid",NA,"Copepoda",8,6,90.47808,290,6,0.534199369983684,1,0.534199369983684,0.0319105946280418,0.0170466195461046,"na"
"C-M",2022-10-19,"2022","October","11:10","none","nauplii",NA,"Copepoda",8,6,90.47808,290,6,0.534199369983684,237,126.605250686133,0.0574377931046754,7.27192619487567,"na"
"C-M",2022-10-19,"2022","October","11:10","none","bdelloid",NA,"Rotifera",8,6,90.47808,290,6,0.534199369983684,3,1.60259810995105,0.0468290554875,0.0750481558150604,"na"
"C-M",2022-10-19,"2022","October","11:10","none","Brachionus","quadridentatus","Rotifera",8,6,90.47808,290,6,0.534199369983684,1,0.534199369983684,0.0351450060192,0.0187744400735294,"na"
"C-M",2022-10-19,"2022","October","11:10","none","Brachionus","urceolaris","Rotifera",8,6,90.47808,290,6,0.534199369983684,1,0.534199369983684,0.0524613500928,0.0280248201680672,"na"
"C-M",2022-10-19,"2022","October","11:10","none","Collotheca","spp.","Rotifera",8,6,90.47808,290,6,0.534199369983684,6,3.2051962199021,0.02401490025,0.0769724675026261,"na"
"C-M",2022-10-19,"2022","October","11:10","none","Keratella","americana","Rotifera",8,6,90.47808,290,6,0.534199369983684,10,5.34199369983684,0.0058575010032,0.0312907334558824,"na"
"GR-D",2022-10-19,"2022","October","16:15","none","Alona","quadrangularis","Cladocera",5,6,56.5488,320,26,0.217647276470806,2,0.435294552941612,6.39401507728819,2.78327993457009,"na"
"GR-D",2022-10-19,"2022","October","16:15","none","Moina","spp.","Cladocera",5,6,56.5488,320,26,0.217647276470806,3,0.652941829412418,0.82744677953579,0.540274613971512,"na"
"GR-D",2022-10-19,"2022","October","16:15","none","ostracod",NA,"Ostracoda",5,6,56.5488,320,26,0.217647276470806,5,1.08823638235403,0.147389350196566,0.160394453255422,"na"
"GR-D",2022-10-19,"2022","October","16:15","none","cyclopoid","copepodid","Copepoda",5,6,56.5488,320,26,0.217647276470806,10,2.17647276470806,2.34417655238571,5.10203642193472,"na"
"GR-D",2022-10-19,"2022","October","16:15","none","harpacticoid",NA,"Copepoda",5,6,56.5488,320,26,0.217647276470806,1,0.217647276470806,0.0442127474844609,0.00962278407528439,"na"
"GR-D",2022-10-19,"2022","October","16:15","none","nauplii",NA,"Copepoda",5,6,56.5488,320,26,0.217647276470806,80,17.4117821176645,0.0607867163673391,1.05840506103638,"na"
"GR-D",2022-10-19,"2022","October","16:15","none","bdelloid",NA,"Rotifera",5,6,56.5488,320,26,0.217647276470806,34,7.4000074000074,0.089533685273175,0.662549933571429,"na"
"GR-D",2022-10-19,"2022","October","16:15","none","Brachionus","angularis","Rotifera",5,6,56.5488,320,26,0.217647276470806,1,0.217647276470806,0.0128079468,0.00278761473820297,"na"
"GR-D",2022-10-19,"2022","October","16:15","none","Brachionus","rubens","Rotifera",5,6,56.5488,320,26,0.217647276470806,17,3.7000037000037,0.026096191605,0.0965560054945055,"na"
"GR-D",2022-10-19,"2022","October","16:15","none","Cephalodella","spp.","Rotifera",5,6,56.5488,320,26,0.217647276470806,9,1.95882548823725,0.0468290554875,0.0917299474789916,"na"
"GR-D",2022-10-19,"2022","October","16:15","none","Hexarthra","spp.","Rotifera",5,6,56.5488,320,26,0.217647276470806,2,0.435294552941612,0.0568331292672,0.0247391515966387,"na"
"GR-D",2022-10-19,"2022","October","16:15","none","Keratella","americana","Rotifera",5,6,56.5488,320,26,0.217647276470806,3,0.652941829412418,0.0028412295318,0.00185515760827408,"na"
"GR-D",2022-10-19,"2022","October","16:15","none","Lecane","luna","Rotifera",5,6,56.5488,320,26,0.217647276470806,1,0.217647276470806,0.018443443392,0.00401416522301228,"na"
"GR-D",2022-10-19,"2022","October","16:15","none","Lepadella","acuminata","Rotifera",5,6,56.5488,320,26,0.217647276470806,1,0.217647276470806,0.010673289,0.00232301228183581,"na"
"GR-D",2022-10-19,"2022","October","16:15","none","Lepadella","ovalis","Rotifera",5,6,56.5488,320,26,0.217647276470806,12,2.61176731764967,0.023449215933,0.0612438957983193,"na"
"GR-D",2022-10-19,"2022","October","16:15","none","Monostyla","bulla","Rotifera",5,6,56.5488,320,26,0.217647276470806,2,0.435294552941612,0.014206147659,0.00618385869424693,"na"
"GR-D",2022-10-19,"2022","October","16:15","none","Monostyla","hamata","Rotifera",5,6,56.5488,320,26,0.217647276470806,1,0.217647276470806,0.005464723968,0.00118938228829994,"na"
"GR-D",2022-10-19,"2022","October","16:15","none","Monostyla","quadridentata","Rotifera",5,6,56.5488,320,26,0.217647276470806,2,0.435294552941612,0.036022350375,0.0156803329023917,"na"
"GR-D",2022-10-19,"2022","October","16:15","none","Polyarthra","dolichoptera","Rotifera",5,6,56.5488,320,26,0.217647276470806,27,5.87647646471176,0.0298852092,0.175619728506787,"na"
"GR-D",2022-10-19,"2022","October","16:15","none","Synchaeta","spp.","Rotifera",5,6,56.5488,320,26,0.217647276470806,1,0.217647276470806,0.018443443392,0.00401416522301228,"na"
"R-CRS",2022-10-18,"2022","October","12:25","none","Bosmina","longirostris","Cladocera",29,6,327.98304,305,0.3,3.0997537758863,30,92.992613276589,0.571217675065801,53.1190243541463,"na"
"R-CRS",2022-10-18,"2022","October","12:25","none","Diaphanosoma","brachyurum","Cladocera",29,6,327.98304,305,0.3,3.0997537758863,3,9.2992613276589,2.148742286764,19.9817160504098,"na"
"R-CRS",2022-10-18,"2022","October","12:25","none","cyclopoid","copepodid","Copepoda",29,6,327.98304,305,0.3,3.0997537758863,29,89.8928595007027,1.17417179127034,105.549659862353,"na"
"R-CRS",2022-10-18,"2022","October","12:25","none","Mesocyclops","edax","Copepoda",29,6,327.98304,305,0.3,3.0997537758863,10,30.997537758863,11.4902554055746,356.169625793279,"na"
"R-CRS",2022-10-18,"2022","October","12:25","none","nauplii",NA,"Copepoda",29,6,327.98304,305,0.3,3.0997537758863,21,65.0948292936123,0.134969070615158,8.7857886116112,"na"
"R-CRS",2022-10-18,"2022","October","12:25","none","Brachionus","angularis","Rotifera",29,6,327.98304,305,0.3,3.0997537758863,11,34.0972915347493,0.0221321320704,0.754645759490003,"na"
"R-CRS",2022-10-18,"2022","October","12:25","none","Collotheca","spp.","Rotifera",29,6,327.98304,305,0.3,3.0997537758863,17,52.6958141900671,0.032756323941,1.72612115994458,"na"
"R-CRS",2022-10-18,"2022","October","12:25","none","Hexarthra","spp.","Rotifera",29,6,327.98304,305,0.3,3.0997537758863,1,3.0997537758863,0.0138752757,0.0430099382425384,"na"
"R-CRS",2022-10-18,"2022","October","12:25","none","Keratella","americana","Rotifera",29,6,327.98304,305,0.3,3.0997537758863,89,275.878086053881,0.007225816653,1.9934444684059,"na"
"R-CRS",2022-10-18,"2022","October","12:25","none","Plationus","patulus","Rotifera",29,6,327.98304,305,0.3,3.0997537758863,1,3.0997537758863,0.0281390591196,0.0872241547558679,"na"
"R-CRS",2022-10-18,"2022","October","12:25","none","Polyarthra","dolichoptera","Rotifera",29,6,327.98304,305,0.3,3.0997537758863,12,37.1970453106356,0.0457094274714,1.70025564477688,"na"
"R-CRS",2022-10-18,"2022","October","12:25","none","Polyarthra","vulgaris","Rotifera",29,6,327.98304,305,0.3,3.0997537758863,6,18.5985226553178,0.0217863175068,0.405193319726167,"na"
"R-CRS",2022-10-18,"2022","October","12:25","none","Synchaeta","spp.","Rotifera",29,6,327.98304,305,0.3,3.0997537758863,1,3.0997537758863,0.023449215933,0.0726867956298899,"na"
"R-D",2022-10-18,"2022","October","11:35","none","Bosmina","longirostris","Cladocera",32,6,361.91232,315,0.6,1.45062759952466,21,30.4631795900178,0.434104485431794,13.224202900541,"na"
"R-D",2022-10-18,"2022","October","11:35","none","Daphnia","lumholtzi","Cladocera",32,6,361.91232,315,0.6,1.45062759952466,2,2.90125519904932,1.62729641441088,4.72120218270388,"na"
"R-D",2022-10-18,"2022","October","11:35","none","Diaphanosoma","brachyurum","Cladocera",32,6,361.91232,315,0.6,1.45062759952466,1,1.45062759952466,0.186102725925712,0.269965750574612,"na"
"R-D",2022-10-18,"2022","October","11:35","none","Kurzia","spp.","Cladocera",32,6,361.91232,315,0.6,1.45062759952466,1,1.45062759952466,2.94121526121588,4.26660803406289,"na"
"R-D",2022-10-18,"2022","October","11:35","none","cyclopoid","copepodid","Copepoda",32,6,361.91232,315,0.6,1.45062759952466,19,27.5619243909685,1.68097388524504,46.3308751283163,"na"
"R-D",2022-10-18,"2022","October","11:35","none","Mesocyclops","edax","Copepoda",32,6,361.91232,315,0.6,1.45062759952466,3,4.35188279857397,2.53043128792299,11.0121403948854,"na"
"R-D",2022-10-18,"2022","October","11:35","none","nauplii",NA,"Copepoda",32,6,361.91232,315,0.6,1.45062759952466,9,13.0556483957219,0.190184779133171,2.48298560658071,"na"
"R-D",2022-10-18,"2022","October","11:35","none","Brachionus","angularis","Rotifera",32,6,361.91232,315,0.6,1.45062759952466,4,5.80251039809863,0.0093369932172,0.0541780002297794,"na"
"R-D",2022-10-18,"2022","October","11:35","none","Collotheca","spp.","Rotifera",32,6,361.91232,315,0.6,1.45062759952466,7,10.1543931966726,0.02401490025,0.243856739717371,"na"
"R-D",2022-10-18,"2022","October","11:35","none","Conochiloides","dossuarius","Rotifera",32,6,361.91232,315,0.6,1.45062759952466,1,1.45062759952466,0.0292213306242,0.0423892686982996,"na"
"R-D",2022-10-18,"2022","October","11:35","none","Keratella","americana","Rotifera",32,6,361.91232,315,0.6,1.45062759952466,119,172.624684343434,0.00596252616696,1.02927919746094,"na"
"R-D",2022-10-18,"2022","October","11:35","none","Monostyla","bulla","Rotifera",32,6,361.91232,315,0.6,1.45062759952466,1,1.45062759952466,0.018443443392,0.0267545680147059,"na"
