"Station_ID","Sample_Date","Sample_Year","Sample_Month","Sample_Time","Sample_Depth_m","Genus","Division","Tally","Density_cells.L","Total_BV_um3.L","NOTES"
"R-WH",2022-04-06,"2022","April","10:05","0-5","Staurosirella pinnata","Bacillariophyta",2,19897.2785749629,4688181.85487382,NA
"R-WH",2022-04-06,"2022","April","10:05","0-5","Stephanodiscus hantzschii","Bacillariophyta",1,7263.80057803468,16487365.6538674,NA
"R-WH",2022-04-06,"2022","April","10:05","0-5","Stephanodiscus parvus","Bacillariophyta",7,69640.4750123701,10720309.1748115,NA
"R-WH",2022-04-06,"2022","April","10:05","0-5","Chlamydomonas sp.","Chlorophyta",4,39794.5571499258,39005673.0325502,NA
"R-WH",2022-04-06,"2022","April","10:05","0-5","Chlorella sp.","Chlorophyta",32,318356.457199406,20836363.7994392,NA
"R-WH",2022-04-06,"2022","April","10:05","0-5","Monoraphidium sp.","Chlorophyta",1,7263.80057803468,1916870.19366763,NA
"R-WH",2022-04-06,"2022","April","10:05","0-5","Oocystis sp.","Chlorophyta",4,39794.5571499258,7501090.96779812,NA
"R-WH",2022-04-06,"2022","April","10:05","0-5","Selenastrum sp.","Chlorophyta",1,7263.80057803468,650366.672851517,NA
"R-WH",2022-04-06,"2022","April","10:05","0-5","Mallomonas sp.","Chrysophyta",1,7263.80057803468,34324907.7338301,NA
"R-WH",2022-04-06,"2022","April","10:05","0-5","Cryptomonas erosa","Cryptophyta",41,407894.210786739,1249400464.32387,NA
"R-WH",2022-04-06,"2022","April","10:05","0-5","Plagioselmis nannoplanctica","Cryptophyta",197,1959881.93963384,166242928.573826,NA
"R-WH",2022-04-06,"2022","April","10:05","0-5","Rhodomonas lacustris","Cryptophyta",15,149229.589312222,176119365.01476,NA
"R-WH",2022-04-06,"2022","April","10:05","0-5","Dolichospermum sp.","Cyanobacteria",29,11600.1153884413,2083313.77176473,NA
"R-WH",2022-04-06,"2022","April","10:05","0-5","Ceratium hirundinella","Pyrrophyta",3,1200.0119367353,53149948.3121279,NA
"S-BC",2022-04-07,"2022","April","13:25","0-5","Nitzschia acicularis","Bacillariophyta",8,684466.382978724,131417545.531915,NA
"S-BC",2022-04-07,"2022","April","13:25","0-5","Nitzschia fruticosa","Bacillariophyta",8,3200.03183129414,336003.342285885,NA
"S-BC",2022-04-07,"2022","April","13:25","0-5","Stephanodiscus parvus","Bacillariophyta",166,14202677.4468085,2186330482.56584,NA
"S-BC",2022-04-07,"2022","April","13:25","0-5","Synedra tenera","Bacillariophyta",29,2481190.63829787,333231278.062577,NA
"S-BC",2022-04-07,"2022","April","13:25","0-5","Synedra ulna","Bacillariophyta",1,7263.80057803468,14832924.1176662,NA
"S-BC",2022-04-07,"2022","April","13:25","0-5","Chlamydomonas sp.","Chlorophyta",66,5646847.65957447,5534905003.31888,NA
"S-BC",2022-04-07,"2022","April","13:25","0-5","Chlorella sp.","Chlorophyta",12,1026699.57446809,67197273.2531915,NA
"S-BC",2022-04-07,"2022","April","13:25","0-5","Scenedesmus communis","Chlorophyta",68,5817964.25531915,837726006.556454,NA
"S-BC",2022-04-07,"2022","April","13:25","0-5","Selenastrum sp.","Chlorophyta",49,4192356.59574468,572923951.756711,NA
"S-BC",2022-04-07,"2022","April","13:25","0-5","Sphaerocystis schroeteri","Chlorophyta",8,58110.4046242775,10436293.2766349,NA
"S-BC",2022-04-07,"2022","April","13:25","0-5","Cryptomonas erosa","Cryptophyta",49,4192356.59574468,12347498960.2739,NA
"S-BC",2022-04-07,"2022","April","13:25","0-5","Plagioselmis nannoplanctica","Cryptophyta",75,6416872.34042553,544297913.350851,NA
"S-BC",2022-04-07,"2022","April","13:25","0-5","Rhodomonas lacustris","Cryptophyta",48,4106798.29787234,4846804925.2062,NA
"S-BC",2022-04-07,"2022","April","13:25","0-5","Anabaenopsis circularis","Cyanobacteria",26,2224515.74468085,503173182.119898,NA
"S-BC",2022-04-07,"2022","April","13:25","0-5","Aphanizomenon sp.","Cyanobacteria",46,3935681.70212766,618214913.929362,NA
"S-BC",2022-04-07,"2022","April","13:25","0-5","Chroococcus microscopicus","Cyanobacteria",28,2395632.34042553,1254349.10072624,NA
"S-BC",2022-04-07,"2022","April","13:25","0-5","Dolichospermum sp.","Cyanobacteria",19,1625607.65957447,183851739.620732,NA
"S-BC",2022-04-07,"2022","April","13:25","0-5","Planktolyngbya limnetica","Cyanobacteria",183,15657168.5106383,245942020.106681,NA
"S-BC",2022-04-07,"2022","April","13:25","0-5","Raphidiopsis curvata","Cyanobacteria",60,5133497.87234043,16127345.580766,NA
"S-BR",2022-04-07,"2022","April","14:35","0-5","Melosira varians","Bacillariophyta",2,14527.6011560694,102974723.20149,NA
"S-BR",2022-04-07,"2022","April","14:35","0-5","Nitzschia inconspicua","Bacillariophyta",1,400.003978911768,20400.2029245002,NA
"S-BR",2022-04-07,"2022","April","14:35","0-5","Stephanodiscus parvus","Bacillariophyta",123,10523670.6382979,1619991863.58794,NA
"S-BR",2022-04-07,"2022","April","14:35","0-5","Chlamydomonas sp.","Chlorophyta",6,513349.787234043,541878811.513736,NA
"S-BR",2022-04-07,"2022","April","14:35","0-5","Chlorella sp.","Chlorophyta",18,1540049.36170213,100795909.879787,NA
"S-BR",2022-04-07,"2022","April","14:35","0-5","Monoraphidium sp.","Chlorophyta",2,171116.595744681,48382036.7422979,NA
"S-BR",2022-04-07,"2022","April","14:35","0-5","Scenedesmus communis","Chlorophyta",68,5817964.25531915,913882916.243404,NA
"S-BR",2022-04-07,"2022","April","14:35","0-5","Selenastrum sp.","Chlorophyta",13,1112257.87234043,125793295.529974,NA
"S-BR",2022-04-07,"2022","April","14:35","0-5","Sphaerocystis schroeteri","Chlorophyta",6,513349.787234043,58058444.0907575,NA
"S-BR",2022-04-07,"2022","April","14:35","0-5","Cryptomonas erosa","Cryptophyta",3,256674.893617021,658533277.881277,NA
"S-BR",2022-04-07,"2022","April","14:35","0-5","Plagioselmis nannoplanctica","Cryptophyta",129,11037020.4255319,936192410.963464,NA
"S-BR",2022-04-07,"2022","April","14:35","0-5","Rhodomonas lacustris","Cryptophyta",11,941141.276595745,916078027.169675,NA
"S-BR",2022-04-07,"2022","April","14:35","0-5","Anabaenopsis circularis","Cyanobacteria",103,8812504.68085106,1211230850.38878,NA
"S-BR",2022-04-07,"2022","April","14:35","0-5","Chroococcus microscopicus","Cyanobacteria",92,7871363.40425532,4121432.75952908,NA
"S-BR",2022-04-07,"2022","April","14:35","0-5","Dolichospermum sp.","Cyanobacteria",49,355926.228323699,40254274.0670202,NA
"S-BR",2022-04-07,"2022","April","14:35","0-5","Merismopedia sp.","Cyanobacteria",16,1368932.76595745,10951462.1276596,NA
"S-BR",2022-04-07,"2022","April","14:35","0-5","Planktolyngbya limnetica","Cyanobacteria",301,25753047.6595745,404527584.984213,NA
"S-BR",2022-04-07,"2022","April","14:35","0-5","Raphidiopsis curvata","Cyanobacteria",75,6416872.34042553,20159181.9759574,NA
"C-M",2022-04-07,"2022","April","10:30","0-5","Encyonema minutum","Bacillariophyta",1,7263.80057803468,3932398.13628266,NA
"C-M",2022-04-07,"2022","April","10:30","0-5","Melosira varians","Bacillariophyta",4,1600.01591564707,10887602.604948,NA
"C-M",2022-04-07,"2022","April","10:30","0-5","Stephanodiscus parvus","Bacillariophyta",13,1112257.87234043,171218652.249132,NA
"C-M",2022-04-07,"2022","April","10:30","0-5","Stephanodiscus sp.","Bacillariophyta",133,11379253.6170213,8651245747.70889,NA
"C-M",2022-04-07,"2022","April","10:30","0-5","Chlorella sp.","Chlorophyta",10,855582.978723404,55997727.7109929,NA
"C-M",2022-04-07,"2022","April","10:30","0-5","Kirchneriella sp.","Chlorophyta",16,1368932.76595745,20069585.6116199,NA
"C-M",2022-04-07,"2022","April","10:30","0-5","Scenedesmus communis","Chlorophyta",160,13689327.6595745,2150312744.10213,NA
"C-M",2022-04-07,"2022","April","10:30","0-5","Selenastrum sp.","Chlorophyta",82,7015780.42553192,595099051.930264,NA
"C-M",2022-04-07,"2022","April","10:30","0-5","Sphaerocystis schroeteri","Chlorophyta",8,684466.382978724,77411258.7876766,NA
"C-M",2022-04-07,"2022","April","10:30","0-5","Mallomonas sp.","Chrysophyta",2,171116.595744681,527543393.219722,NA
"C-M",2022-04-07,"2022","April","10:30","0-5","Cryptomonas erosa","Cryptophyta",1,85558.2978723404,219511092.627092,NA
"C-M",2022-04-07,"2022","April","10:30","0-5","Plagioselmis nannoplanctica","Cryptophyta",8,684466.382978724,58058444.0907574,NA
"C-M",2022-04-07,"2022","April","10:30","0-5","Rhodomonas lacustris","Cryptophyta",5,427791.489361702,416399103.258943,NA
"C-M",2022-04-07,"2022","April","10:30","0-5","Anabaenopsis circularis","Cyanobacteria",17,6800.06764150005,1201670.12822963,NA
"C-M",2022-04-07,"2022","April","10:30","0-5","Chroococcus microscopicus","Cyanobacteria",28,2395632.34042553,1254349.10072624,NA
"C-M",2022-04-07,"2022","April","10:30","0-5","Planktolyngbya limnetica","Cyanobacteria",187,15999401.7021277,251317801.966936,NA
"C-M",2022-04-07,"2022","April","10:30","0-5","Raphidiopsis curvata","Cyanobacteria",83,7101338.72340426,22309494.7200596,NA
"R-M",2022-04-06,"2022","April","10:52","0-5","Stephanodiscus parvus","Bacillariophyta",8,34223.3191489362,5268266.22305021,"Cannot meet tally in 100 fields."
"R-M",2022-04-06,"2022","April","10:52","0-5","Chlamydomonas sp.","Chlorophyta",2,8555.82978723404,7046754.05515135,"Cannot meet tally in 100 fields."
"R-M",2022-04-06,"2022","April","10:52","0-5","Chlorella sp.","Chlorophyta",3,12833.7446808511,839965.915664893,"Cannot meet tally in 100 fields."
"R-M",2022-04-06,"2022","April","10:52","0-5","Scenedesmus communis","Chlorophyta",12,4800.04774694121,691156.675060181,"Cannot meet tally in 100 fields."
"R-M",2022-04-06,"2022","April","10:52","0-5","Selenastrum sp.","Chlorophyta",9,38501.2340425532,3084354.84232149,"Cannot meet tally in 100 fields."
"R-M",2022-04-06,"2022","April","10:52","0-5","Sphaerocystis schroeteri","Chlorophyta",4,17111.6595744681,4587333.85408454,"Cannot meet tally in 100 fields."
"R-M",2022-04-06,"2022","April","10:52","0-5","Staurastrum sp.","Chlorophyta",1,7263.80057803468,76066277.5264933,"Cannot meet tally in 100 fields."
"R-M",2022-04-06,"2022","April","10:52","0-5","Cryptomonas erosa","Cryptophyta",40,171116.595744681,524138731.374894,"Cannot meet tally in 100 fields."
"R-M",2022-04-06,"2022","April","10:52","0-5","Plagioselmis nannoplanctica","Cryptophyta",115,491960.212765957,41729506.6902319,"Cannot meet tally in 100 fields."
"R-M",2022-04-06,"2022","April","10:52","0-5","Rhodomonas lacustris","Cryptophyta",3,12833.7446808511,15146265.3912694,"Cannot meet tally in 100 fields."
"S-MD",2022-04-07,"2022","April","14:00","0-5","Melosira varians","Bacillariophyta",2,800.007957823535,6031912.80052522,NA
"S-MD",2022-04-07,"2022","April","14:00","0-5","Nitzschia fruticosa","Bacillariophyta",8,684466.382978724,75975768.5106383,NA
"S-MD",2022-04-07,"2022","April","14:00","0-5","Stephanodiscus parvus","Bacillariophyta",150,12833744.6808511,1975599833.64383,NA
"S-MD",2022-04-07,"2022","April","14:00","0-5","Synedra tenera","Bacillariophyta",2,171116.595744681,23384651.0921106,NA
"S-MD",2022-04-07,"2022","April","14:00","0-5","Chlamydomonas sp.","Chlorophyta",5,427791.489361702,325234802.545447,NA
"S-MD",2022-04-07,"2022","April","14:00","0-5","Chlorella sp.","Chlorophyta",13,1112257.87234043,72797046.0242908,NA
"S-MD",2022-04-07,"2022","April","14:00","0-5","Monoraphidium sp.","Chlorophyta",3,256674.893617021,73782606.0320043,NA
"S-MD",2022-04-07,"2022","April","14:00","0-5","Scenedesmus communis","Chlorophyta",13,1112257.87234043,189272319.663156,NA
"S-MD",2022-04-07,"2022","April","14:00","0-5","Selenastrum sp.","Chlorophyta",6,513349.787234043,65315749.6021021,NA
"S-MD",2022-04-07,"2022","April","14:00","0-5","Sphaerocystis schroeteri","Chlorophyta",14,101693.208092486,18263513.234111,NA
"S-MD",2022-04-07,"2022","April","14:00","0-5","Cryptomonas erosa","Cryptophyta",7,598908.085106383,1536577648.38965,NA
"S-MD",2022-04-07,"2022","April","14:00","0-5","Plagioselmis nannoplanctica","Cryptophyta",157,13432652.7659574,1723162077.12267,NA
"S-MD",2022-04-07,"2022","April","14:00","0-5","Rhodomonas lacustris","Cryptophyta",38,3251215.31914894,3837053899.12157,NA
"S-MD",2022-04-07,"2022","April","14:00","0-5","Anabaenopsis circularis","Cyanobacteria",79,6759105.53191489,1061716917.40043,NA
"S-MD",2022-04-07,"2022","April","14:00","0-5","Aphanizomenon sp.","Cyanobacteria",18,130748.410404624,17970658.065634,NA
"S-MD",2022-04-07,"2022","April","14:00","0-5","Dolichospermum sp.","Cyanobacteria",36,3080098.72340426,348350664.544545,NA
"S-MD",2022-04-07,"2022","April","14:00","0-5","Merismopedia sp.","Cyanobacteria",8,684466.382978724,5475731.06382979,NA
"S-MD",2022-04-07,"2022","April","14:00","0-5","Planktolyngbya limnetica","Cyanobacteria",231,19763966.8085106,310451402.429745,NA
"S-MD",2022-04-07,"2022","April","14:00","0-5","Raphidiopsis curvata","Cyanobacteria",80,6844663.82978723,21503127.4410213,NA
"A-BHC",2022-10-18,"2022","October","16:50","0-5","Achnanthidium minutissimum","Bacillariophyta",3,42779.1489361702,2620693.65687447,NA
"A-BHC",2022-10-18,"2022","October","16:50","0-5","Fragilaria crotonensis","Bacillariophyta",2,14527.6011560694,10816624.6642673,NA
"A-BHC",2022-10-18,"2022","October","16:50","0-5","Nitzschia acicularis","Bacillariophyta",1,14259.7163120567,2652307.23404255,NA
"A-BHC",2022-10-18,"2022","October","16:50","0-5","Nitzschia inconspicua","Bacillariophyta",2,28519.4326241135,1454491.06382979,NA
"A-BHC",2022-10-18,"2022","October","16:50","0-5","Nitzschia sp.","Bacillariophyta",2,800.007957823535,276002.74544912,NA
"A-BHC",2022-10-18,"2022","October","16:50","0-5","Chlamydomonas sp.","Chlorophyta",4,57038.865248227,107515637.205106,NA
"A-BHC",2022-10-18,"2022","October","16:50","0-5","Chlorella sp.","Chlorophyta",9,128337.446808511,8399659.15664894,NA
"A-BHC",2022-10-18,"2022","October","16:50","0-5","Coelastrum sp.","Chlorophyta",8,114077.730496454,20487701.9785286,NA
"A-BHC",2022-10-18,"2022","October","16:50","0-5","Scenedesmus communis","Chlorophyta",4,29055.2023121387,4183645.26395713,NA
"A-BHC",2022-10-18,"2022","October","16:50","0-5","Tetraedron minimum","Chlorophyta",16,228155.460992908,22815546.0992908,NA
"A-BHC",2022-10-18,"2022","October","16:50","0-5","Plagioselmis nannoplanctica","Cryptophyta",8,114077.730496454,9676407.34845957,NA
"A-BHC",2022-10-18,"2022","October","16:50","0-5","Rhodomonas lacustris","Cryptophyta",3,42779.1489361702,50487551.3042312,NA
"A-BHC",2022-10-18,"2022","October","16:50","0-5","Anabaenopsis circularis","Cyanobacteria",19,270934.609929078,42558273.0603546,NA
"A-BHC",2022-10-18,"2022","October","16:50","0-5","Aphanizomenon sp.","Cyanobacteria",8,58110.4046242775,9127953.30317919,NA
"A-BHC",2022-10-18,"2022","October","16:50","0-5","Chroococcus sp.","Cyanobacteria",30,427791.489361702,14335418.2940142,NA
"A-BHC",2022-10-18,"2022","October","16:50","0-5","Cylindrospermopsis raciborskii","Cyanobacteria",1487,21204198.1560284,999223453.274958,NA
"A-BHC",2022-10-18,"2022","October","16:50","0-5","Planktolyngbya limnetica","Cyanobacteria",72,1026699.57446809,16127345.580766,NA
"A-BHC",2022-10-18,"2022","October","16:50","0-5","Raphidiopsis curvata","Cyanobacteria",282,4021240,12633087.3716,NA
"A-D",2022-10-18,"2022","October","15:10","0-5","Achnanthidium minutissimum","Bacillariophyta",14,88074.7183979975,5395545.76415332,NA
"A-D",2022-10-18,"2022","October","15:10","0-5","Actinocyclus normanii","Bacillariophyta",3,1200.0119367353,29315096.2105526,NA
"A-D",2022-10-18,"2022","October","15:10","0-5","Fragilaria crotonensis","Bacillariophyta",2,14527.6011560694,10542786.065172,NA
"A-D",2022-10-18,"2022","October","15:10","0-5","Nitzschia sp.","Bacillariophyta",1,6291.05131414268,5724856.69586984,NA
"A-D",2022-10-18,"2022","October","15:10","0-5","Staurosirella lapponica","Bacillariophyta",9,3600.03581020591,1074434.46759355,NA
"A-D",2022-10-18,"2022","October","15:10","0-5","Stephanodiscus parvus","Bacillariophyta",29,182440.488110138,28084507.4390544,NA
"A-D",2022-10-18,"2022","October","15:10","0-5","Chlamydomonas sp.","Chlorophyta",13,81783.6670838548,154158450.40438,NA
"A-D",2022-10-18,"2022","October","15:10","0-5","Chlorella sp.","Chlorophyta",4,25164.2052565707,1646991.99149979,NA
"A-D",2022-10-18,"2022","October","15:10","0-5","Scenedesmus communis","Chlorophyta",8,50328.4105131414,7246764.76259908,NA
"A-D",2022-10-18,"2022","October","15:10","0-5","Sphaerocystis schroeteri","Chlorophyta",20,125821.026282854,22596730.1233771,NA
"A-D",2022-10-18,"2022","October","15:10","0-5","Tetraedron minimum","Chlorophyta",6,37746.3078848561,3774630.78848561,NA
"A-D",2022-10-18,"2022","October","15:10","0-5","Cryptomonas erosa","Cryptophyta",10,62910.5131414268,161405215.16698,NA
"A-D",2022-10-18,"2022","October","15:10","0-5","Plagioselmis nannoplanctica","Cryptophyta",107,673142.490613267,57097918.3613148,NA
"A-D",2022-10-18,"2022","October","15:10","0-5","Rhodomonas lacustris","Cryptophyta",15,94365.7697121402,91852743.3659434,NA
"A-D",2022-10-18,"2022","October","15:10","0-5","Anabaenopsis circularis","Cyanobacteria",46,289388.360450563,51139101.3360685,NA
"A-D",2022-10-18,"2022","October","15:10","0-5","Chroococcus sp.","Cyanobacteria",8,50328.4105131414,1686519.79929579,NA
"A-D",2022-10-18,"2022","October","15:10","0-5","Cylindrospermopsis raciborskii","Cyanobacteria",763,4800072.15269086,2586195762.62051,NA
"A-D",2022-10-18,"2022","October","15:10","0-5","Planktolyngbya limnetica","Cyanobacteria",67,421500.438047559,6620907.80582916,NA
"A-D",2022-10-18,"2022","October","15:10","0-5","Raphidiopsis curvata","Cyanobacteria",69,434082.540675845,1363709.36896183,NA
"A-D",2022-10-18,"2022","October","15:10","0-5","Glenodinium sp.","Pyrrophyta",1,7263.80057803468,97501754.5334591,NA
"A-M",2022-10-18,"2022","October","16:10","0-5","Achnanthidium minutissimum","Bacillariophyta",4,48890.4559270517,2995078.46499939,NA
"A-M",2022-10-18,"2022","October","16:10","0-5","Actinocyclus normanii","Bacillariophyta",3,21791.401734104,296567202.820292,NA
"A-M",2022-10-18,"2022","October","16:10","0-5","Gyrosigma sp.","Bacillariophyta",1,400.003978911768,2736027.21575649,NA
"A-M",2022-10-18,"2022","October","16:10","0-5","Nitzschia acicularis","Bacillariophyta",1,12222.6139817629,2053399.14893617,NA
"A-M",2022-10-18,"2022","October","16:10","0-5","Nitzschia palea","Bacillariophyta",1,7263.80057803468,3334084.46531792,NA
"A-M",2022-10-18,"2022","October","16:10","0-5","Nitzschia sp.","Bacillariophyta",1,7263.80057803468,7583407.80346821,NA
"A-M",2022-10-18,"2022","October","16:10","0-5","Chlamydomonas sp.","Chlorophyta",3,36667.8419452888,69117195.3461398,NA
"A-M",2022-10-18,"2022","October","16:10","0-5","Chlorella sp.","Chlorophyta",12,146671.367781155,9599610.46474164,NA
"A-M",2022-10-18,"2022","October","16:10","0-5","Cosmarium sp.","Chlorophyta",1,7263.80057803468,15061122.9502457,NA
"A-M",2022-10-18,"2022","October","16:10","0-5","Tetraedron minimum","Chlorophyta",15,183339.209726444,26400846.2006079,NA
"A-M",2022-10-18,"2022","October","16:10","0-5","Plagioselmis nannoplanctica","Cryptophyta",5,61113.0699088146,5183789.65096049,NA
"A-M",2022-10-18,"2022","October","16:10","0-5","Anabaenopsis circularis","Cyanobacteria",96,1173370.94224924,207351586.038419,NA
"A-M",2022-10-18,"2022","October","16:10","0-5","Aphanizomenon sp.","Cyanobacteria",15,183339.209726444,32398685.318503,NA
"A-M",2022-10-18,"2022","October","16:10","0-5","Chroococcus sp.","Cyanobacteria",8,97780.9118541034,6399740.30982776,NA
"A-M",2022-10-18,"2022","October","16:10","0-5","Cylindrospermopsis raciborskii","Cyanobacteria",1710,20900669.9088146,984920033.682492,NA
"A-M",2022-10-18,"2022","October","16:10","0-5","Raphidiopsis curvata","Cyanobacteria",239,2921204.74164134,9177227.60429301,NA
"A-M",2022-10-18,"2022","October","16:10","0-5","Glenodinium sp.","Pyrrophyta",3,1200.0119367353,19633876.1657096,NA
"A-TMI",2022-10-18,"2022","October","14:15","0-5","Achnanthidium minutissimum","Bacillariophyta",2,14527.6011560694,958435.096833815,NA
"A-TMI",2022-10-18,"2022","October","14:15","0-5","Actinocyclus normanii","Bacillariophyta",1,400.003978911768,6107311.71053178,NA
"A-TMI",2022-10-18,"2022","October","14:15","0-5","Encyonema minutum","Bacillariophyta",1,400.003978911768,216549.84663743,NA
"A-TMI",2022-10-18,"2022","October","14:15","0-5","Fragilaria crotonensis","Bacillariophyta",2,14527.6011560694,9995108.86698121,NA
"A-TMI",2022-10-18,"2022","October","14:15","0-5","Nitzschia inconspicua","Bacillariophyta",1,7263.80057803468,414036.632947977,NA
"A-TMI",2022-10-18,"2022","October","14:15","0-5","Nitzschia perminuta","Bacillariophyta",2,14527.6011560694,1786894.94219653,NA
"A-TMI",2022-10-18,"2022","October","14:15","0-5","Chlorella sp.","Chlorophyta",16,570388.652482269,37331818.4739953,NA
"A-TMI",2022-10-18,"2022","October","14:15","0-5","Scenedesmus communis","Chlorophyta",4,29055.2023121387,4944308.03922206,NA
"A-TMI",2022-10-18,"2022","October","14:15","0-5","Tetraedron minimum","Chlorophyta",5,178246.453900709,17824645.3900709,NA
"A-TMI",2022-10-18,"2022","October","14:15","0-5","Cryptomonas erosa","Cryptophyta",12,87165.6069364162,256723686.651915,NA
"A-TMI",2022-10-18,"2022","October","14:15","0-5","Plagioselmis nannoplanctica","Cryptophyta",21,748635.106382979,96036103.0243528,NA
"A-TMI",2022-10-18,"2022","October","14:15","0-5","Rhodomonas lacustris","Cryptophyta",4,142597.163120567,168291837.680771,NA
"A-TMI",2022-10-18,"2022","October","14:15","0-5","Anabaenopsis circularis","Cyanobacteria",39,1390322.34042553,218391138.072872,NA
"A-TMI",2022-10-18,"2022","October","14:15","0-5","Chroococcus sp.","Cyanobacteria",12,427791.489361702,14335418.2940142,NA
"A-TMI",2022-10-18,"2022","October","14:15","0-5","Cylindrospermopsis raciborskii","Cyanobacteria",1656,59035225.5319149,2781967112.68213,NA
"A-TMI",2022-10-18,"2022","October","14:15","0-5","Planktolyngbya limnetica","Cyanobacteria",122,4349213.4751773,68317227.8074113,NA
"A-TMI",2022-10-18,"2022","October","14:15","0-5","Raphidiopsis curvata","Cyanobacteria",440,15685687.9432624,49278000.3856738,NA
"A-TMI",2022-10-18,"2022","October","14:15","0-5","Glenodinium sp.","Pyrrophyta",1,7263.80057803468,115544675.562743,NA
"B-BC",2022-10-17,"2022","October","13:28","0-5","Achnanthidium minutissimum","Bacillariophyta",42,485601.150086256,32036754.0590891,NA
"B-BC",2022-10-17,"2022","October","13:28","0-5","Actinocyclus normanii","Bacillariophyta",1,7263.80057803468,71968206.8247534,NA
"B-BC",2022-10-17,"2022","October","13:28","0-5","Aulacoseira granulata","Bacillariophyta",44,508725.014376078,306855440.239439,NA
"B-BC",2022-10-17,"2022","October","13:28","0-5","Cyclotella meneghiniana","Bacillariophyta",3,34685.7964347326,98344117.4773059,NA
"B-BC",2022-10-17,"2022","October","13:28","0-5","Cyclotella ocellata","Bacillariophyta",5,57809.6607245543,11623312.1302818,NA
"B-BC",2022-10-17,"2022","October","13:28","0-5","Encyonema minutum","Bacillariophyta",1,7263.80057803468,5404614.89758802,NA
"B-BC",2022-10-17,"2022","October","13:28","0-5","Nitzschia acicularis","Bacillariophyta",1,11561.9321449109,2254576.76825762,NA
"B-BC",2022-10-17,"2022","October","13:28","0-5","Nitzschia inconspicua","Bacillariophyta",3,34685.7964347326,1664918.22886717,NA
"B-BC",2022-10-17,"2022","October","13:28","0-5","Nitzschia perminuta","Bacillariophyta",2,14527.6011560694,1786894.94219653,NA
"B-BC",2022-10-17,"2022","October","13:28","0-5","Nitzschia sp.","Bacillariophyta",1,400.003978911768,397603.955038297,NA
"B-BC",2022-10-17,"2022","October","13:28","0-5","Stephanodiscus parvus","Bacillariophyta",103,1190879.01092582,183321426.004788,NA
"B-BC",2022-10-17,"2022","October","13:28","0-5","Synedra tenera","Bacillariophyta",8,92495.4571592869,12204477.7367959,NA
"B-BC",2022-10-17,"2022","October","13:28","0-5","Chlamydomonas sp.","Chlorophyta",3,34685.7964347326,65381130.732835,NA
"B-BC",2022-10-17,"2022","October","13:28","0-5","Chlorella sp.","Chlorophyta",8,92495.4571592869,6053808.40118842,NA
"B-BC",2022-10-17,"2022","October","13:28","0-5","Sphaerocystis schroeteri","Chlorophyta",8,92495.4571592869,16611650.252861,NA
"B-BC",2022-10-17,"2022","October","13:28","0-5","Plagioselmis nannoplanctica","Cryptophyta",9,104057.389304198,8826452.64893272,NA
"B-BC",2022-10-17,"2022","October","13:28","0-5","Rhodomonas lacustris","Cryptophyta",10,115619.321449109,112540298.178093,NA
"B-BC",2022-10-17,"2022","October","13:28","0-5","Anabaenopsis circularis","Cyanobacteria",28,323734.100057504,44495491.7487349,NA
"B-BC",2022-10-17,"2022","October","13:28","0-5","Cylindrospermopsis raciborskii","Cyanobacteria",715,8266781.48361127,363591732.575377,NA
"B-BC",2022-10-17,"2022","October","13:28","0-5","Dolichospermum sp.","Cyanobacteria",14,161867.050028752,29070387.9425068,NA
"B-BC",2022-10-17,"2022","October","13:28","0-5","Planktolyngbya limnetica","Cyanobacteria",25,289048.303622772,4540356.30089132,NA
"B-BC",2022-10-17,"2022","October","13:28","0-5","Raphidiopsis curvata","Cyanobacteria",38,439353.421506613,1380268.31547096,NA
"B-BC",2022-10-17,"2022","October","13:28","0-5","Glenodinium sp.","Pyrrophyta",1,7263.80057803468,108622644.307832,NA
"B-D",2022-10-17,"2022","October","14:21","0-5","Achnanthidium minutissimum","Bacillariophyta",12,1026699.57446809,58058444.0907575,NA
"B-D",2022-10-17,"2022","October","14:21","0-5","Actinocyclus normanii","Bacillariophyta",9,3600.03581020591,34743817.7310252,NA
"B-D",2022-10-17,"2022","October","14:21","0-5","Cyclotella ocellata","Bacillariophyta",2,171116.595744681,34405003.905634,NA
"B-D",2022-10-17,"2022","October","14:21","0-5","Encyonema minutum","Bacillariophyta",1,7263.80057803468,3932398.13628266,NA
"B-D",2022-10-17,"2022","October","14:21","0-5","Fragilaria crotonensis","Bacillariophyta",2,14527.6011560694,9995108.86698121,NA
"B-D",2022-10-17,"2022","October","14:21","0-5","Nitzschia inconspicua","Bacillariophyta",5,427791.489361702,17967242.5531915,NA
"B-D",2022-10-17,"2022","October","14:21","0-5","Nitzschia perminuta","Bacillariophyta",2,14527.6011560694,1481815.31791908,NA
"B-D",2022-10-17,"2022","October","14:21","0-5","Stephanodiscus parvus","Bacillariophyta",16,1368932.76595745,210730648.922009,NA
"B-D",2022-10-17,"2022","October","14:21","0-5","Chlorella sp.","Chlorophyta",2,171116.595744681,11199545.5421986,NA
"B-D",2022-10-17,"2022","October","14:21","0-5","Pandorina morum","Chlorophyta",16,6400.06366258828,1715744.08548273,NA
"B-D",2022-10-17,"2022","October","14:21","0-5","Tetraedron minimum","Chlorophyta",1,85558.2978723404,8555829.78723404,NA
"B-D",2022-10-17,"2022","October","14:21","0-5","Cryptomonas erosa","Cryptophyta",2,14527.6011560694,37272475.9879817,NA
