"Sample_Date","Sample_Year","Sample_Month","Sample_Time","Site","Station_ID","Deg_C","mmHg","DO_percent","DO_mg.L","SPC_uS.cm","pH","pH_mV","DEP_m"
2022-05-18,"2022","April","09:38:00AM","CANYON Beer Can Flats","C-BCF","23.1",716.3,149,12.71,1430,9,-142.7,1.026
2022-05-18,"2022","April","09:38:34AM","CANYON Beer Can Flats","C-BCF","22.9",716.3,144.8,12.38,1430,8.98,-141.7,1.514
2022-05-18,"2022","April","09:38:59AM","CANYON Beer Can Flats","C-BCF","21.7",716.3,137.5,12.05,1435,8.93,-138.6,2.063
2022-05-18,"2022","April","09:39:18AM","CANYON Beer Can Flats","C-BCF","20.4",716.3,120.8,10.85,1438,8.78,-130.4,2.449
2022-05-18,"2022","April","09:39:27AM","CANYON Beer Can Flats","C-BCF","20.3",716.3,109.6,9.86,1437,8.75,-129.1,3.07
2022-05-18,"2022","April","09:39:38AM","CANYON Beer Can Flats","C-BCF","19",716.3,95.7,8.84,1444,8.51,-116.6,3.58
2022-05-18,"2022","April","09:39:53AM","CANYON Beer Can Flats","C-BCF","18.1",716.2,84.9,7.98,1444,8.42,-111.6,4.029
2022-05-18,"2022","April","09:40:17AM","CANYON Beer Can Flats","C-BCF","17.8",716.3,78.6,7.44,1445,8.3,-105.8,4.566
2022-05-18,"2022","April","09:40:36AM","CANYON Beer Can Flats","C-BCF","17.6",716.4,74.8,7.1,1445,8.24,-102.5,5.079
2022-05-18,"2022","April","09:40:47AM","CANYON Beer Can Flats","C-BCF","17.5",716.2,73,6.95,1444,8.21,-100.8,6.076
2022-05-18,"2022","April","09:41:00AM","CANYON Beer Can Flats","C-BCF","17.1",716.3,69,6.62,1445,8.14,-97.5,7.025
2022-05-18,"2022","April","09:41:14AM","CANYON Beer Can Flats","C-BCF","16.6",716.3,64.3,6.24,1445,8.05,-92.8,8.013
2022-05-18,"2022","April","09:41:37AM","CANYON Beer Can Flats","C-BCF","16.4",716.4,60.5,5.9,1444,7.98,-89,9.049
2022-05-18,"2022","April","09:41:45AM","CANYON Beer Can Flats","C-BCF","16.3",716.4,59.5,5.81,1444,7.96,-88.3,9.985
2022-05-18,"2022","April","09:42:15AM","CANYON Beer Can Flats","C-BCF","16.2",716.4,58,5.67,1444,7.93,-86.7,10.082
2022-05-18,"2022","April","09:42:28AM","CANYON Beer Can Flats","C-BCF","16.1",716.4,57.4,5.62,1444,7.93,-86.4,10.974
2022-05-18,"2022","April","09:43:05AM","CANYON Beer Can Flats","C-BCF","15.9",716.2,58.6,5.77,1445,7.93,-86.4,12.043
2022-05-18,"2022","April","09:43:27AM","CANYON Beer Can Flats","C-BCF","15.8",716.4,59.1,5.83,1446,7.93,-86.4,13.025
2022-05-18,"2022","April","09:43:41AM","CANYON Beer Can Flats","C-BCF","15.8",716.4,58.8,5.8,1445,7.92,-85.9,14.051
2022-05-18,"2022","April","09:44:57AM","CANYON Beer Can Flats","C-BCF","15.8",716.4,57.9,5.72,1436,7.89,-84.5,14.436
2022-05-18,"2022","April","09:45:42AM","CANYON Beer Can Flats","C-BCF","23.7",716.2,127,10.7,1431,8.88,-137,0.107
2022-05-18,"2022","April","09:05:01AM","CANYON Site 1 below HM Dam","C-BD","19.2",716.6,98.9,9.1,1460,8.67,-124.8,0.122
2022-05-18,"2022","April","09:05:28AM","CANYON Site 1 below HM Dam","C-BD","19.4",716.5,100.6,9.21,1448,8.65,-123.7,0.12
2022-05-18,"2022","April","09:06:59AM","CANYON Site 1 below HM Dam","C-BD","18.2",716.6,96.7,9.09,1446,8.58,-119.8,0.512
2022-05-18,"2022","April","09:07:34AM","CANYON Site 1 below HM Dam","C-BD","18",716.6,95.4,8.99,1445,8.55,-118.4,1.07
2022-05-18,"2022","April","09:08:03AM","CANYON Site 1 below HM Dam","C-BD","18",716.7,94.2,8.88,1445,8.53,-117.1,1.532
2022-05-18,"2022","April","09:08:30AM","CANYON Site 1 below HM Dam","C-BD","17.8",716.6,91.6,8.67,1445,8.49,-115,2.062
2022-05-18,"2022","April","09:09:03AM","CANYON Site 1 below HM Dam","C-BD","17.6",716.5,89.6,8.51,1446,8.45,-113.2,2.584
2022-05-18,"2022","April","09:09:19AM","CANYON Site 1 below HM Dam","C-BD","17.4",716.7,87.4,8.34,1449,8.42,-111.6,3.025
2022-05-18,"2022","April","09:09:33AM","CANYON Site 1 below HM Dam","C-BD","16.2",716.6,77.3,7.55,1448,8.16,-98.2,3.577
2022-05-18,"2022","April","09:09:50AM","CANYON Site 1 below HM Dam","C-BD","15.5",716.6,69.9,6.95,1448,8.1,-95.1,4.024
2022-05-18,"2022","April","09:10:05AM","CANYON Site 1 below HM Dam","C-BD","15",716.6,66.1,6.63,1447,8.02,-90.7,4.577
2022-05-18,"2022","April","09:10:53AM","CANYON Site 1 below HM Dam","C-BD","15.4",716.6,65.1,6.48,1448,8.02,-90.8,4.516
2022-05-18,"2022","April","09:11:22AM","CANYON Site 1 below HM Dam","C-BD","14.6",716.6,60.1,6.08,1446,7.9,-84.9,5.073
2022-05-18,"2022","April","09:11:39AM","CANYON Site 1 below HM Dam","C-BD","14.5",716.5,58.8,5.97,1446,7.88,-84,6.066
2022-05-18,"2022","April","09:11:48AM","CANYON Site 1 below HM Dam","C-BD","14.5",716.7,58.5,5.93,1446,7.88,-83.5,6.974
2022-05-18,"2022","April","09:11:58AM","CANYON Site 1 below HM Dam","C-BD","14.5",716.6,58.1,5.9,1446,7.87,-83.1,7.002
2022-05-18,"2022","April","09:12:27AM","CANYON Site 1 below HM Dam","C-BD","18.9",716.6,92.5,8.57,1446,8.53,-117.5,0.134
2022-05-18,"2022","April","10:05:09AM","CANYON Site 2 Dam 29to4M","C-D","19.9",716.2,96.2,8.71,1431,8.58,-120.3,0.183
2022-05-18,"2022","April","10:10:42AM","CANYON Site 2 Dam 29to4M","C-D","18.5",716.2,78.6,7.33,1434,8.35,-108.3,0.784
2022-05-18,"2022","April","10:11:02AM","CANYON Site 2 Dam 29to4M","C-D","18.5",716.2,76.5,7.13,1433,8.33,-107,1.052
2022-05-18,"2022","April","10:11:40AM","CANYON Site 2 Dam 29to4M","C-D","18.8",716.2,77.3,7.18,1430,8.35,-108.1,1.064
2022-05-18,"2022","April","10:12:02AM","CANYON Site 2 Dam 29to4M","C-D","18.2",716.2,73.6,6.91,1433,8.29,-105.1,1.503
2022-05-18,"2022","April","10:12:24AM","CANYON Site 2 Dam 29to4M","C-D","17.8",716.2,67.9,6.42,1433,8.19,-100.1,2.052
2022-05-18,"2022","April","10:12:39AM","CANYON Site 2 Dam 29to4M","C-D","17.7",716.2,65.7,6.23,1431,8.15,-98,2.507
2022-05-18,"2022","April","10:13:00AM","CANYON Site 2 Dam 29to4M","C-D","17.3",716.2,61.1,5.84,1435,8.07,-94,3.052
2022-05-18,"2022","April","10:13:24AM","CANYON Site 2 Dam 29to4M","C-D","17.2",716.2,56.7,5.44,1432,8.01,-90.7,3.504
2022-05-18,"2022","April","10:14:03AM","CANYON Site 2 Dam 29to4M","C-D","17",716.2,53.9,5.19,1433,7.97,-88.5,4.093
2022-05-18,"2022","April","10:14:28AM","CANYON Site 2 Dam 29to4M","C-D","16.9",716.2,52.2,5.04,1432,7.94,-87.2,4.591
2022-05-18,"2022","April","10:14:43AM","CANYON Site 2 Dam 29to4M","C-D","16.8",716.2,51,4.93,1432,7.92,-86.1,5.035
2022-05-18,"2022","April","10:15:28AM","CANYON Site 2 Dam 29to4M","C-D","16.8",716.2,50.2,4.86,1432,7.91,-85.4,6.052
2022-05-18,"2022","April","10:16:12AM","CANYON Site 2 Dam 29to4M","C-D","16.7",716.1,49.3,4.78,1432,7.89,-84.7,7.001
2022-05-18,"2022","April","10:16:28AM","CANYON Site 2 Dam 29to4M","C-D","16.7",716.2,49.5,4.79,1432,7.9,-84.9,8.084
2022-05-18,"2022","April","10:16:44AM","CANYON Site 2 Dam 29to4M","C-D","16.5",716.2,47.7,4.64,1433,7.87,-83.5,9.047
2022-05-18,"2022","April","10:17:00AM","CANYON Site 2 Dam 29to4M","C-D","16.4",716.2,46.4,4.52,1433,7.84,-82.1,10.04
2022-05-18,"2022","April","10:17:24AM","CANYON Site 2 Dam 29to4M","C-D","16.4",716.2,45.5,4.44,1433,7.83,-81.4,10.11
2022-05-18,"2022","April","10:17:40AM","CANYON Site 2 Dam 29to4M","C-D","16.3",716.1,45.1,4.4,1433,7.82,-81.1,11.023
2022-05-18,"2022","April","10:18:19AM","CANYON Site 2 Dam 29to4M","C-D","16.3",716.2,44.6,4.35,1433,7.81,-80.7,12.002
2022-05-18,"2022","April","10:19:00AM","CANYON Site 2 Dam 29to4M","C-D","16.3",716.1,44.4,4.33,1433,7.81,-80.5,14.031
2022-05-18,"2022","April","10:19:13AM","CANYON Site 2 Dam 29to4M","C-D","16.2",716.2,44.2,4.32,1434,7.81,-80.2,14.998
2022-05-18,"2022","April","10:19:28AM","CANYON Site 2 Dam 29to4M","C-D","16.2",716.1,44,4.3,1433,7.8,-80,16.094
2022-05-18,"2022","April","10:19:57AM","CANYON Site 2 Dam 29to4M","C-D","16.1",716.2,43.5,4.26,1434,7.79,-79.6,17.038
2022-05-18,"2022","April","10:20:20AM","CANYON Site 2 Dam 29to4M","C-D","16.1",716.2,43.2,4.24,1434,7.79,-79.3,18.026
2022-05-18,"2022","April","10:20:32AM","CANYON Site 2 Dam 29to4M","C-D","16.1",716.1,43,4.22,1435,7.78,-79.1,19.029
2022-05-18,"2022","April","10:20:54AM","CANYON Site 2 Dam 29to4M","C-D","16",716.2,42.9,4.21,1435,7.78,-79,20.089
2022-05-18,"2022","April","10:21:16AM","CANYON Site 2 Dam 29to4M","C-D","16",716.1,42.7,4.2,1435,7.78,-78.9,21.112
2022-05-18,"2022","April","10:21:31AM","CANYON Site 2 Dam 29to4M","C-D","16",716.1,42.5,4.18,1435,7.77,-78.6,22.062
2022-05-18,"2022","April","10:21:47AM","CANYON Site 2 Dam 29to4M","C-D","15.9",716.1,42,4.14,1436,7.76,-78.1,23.012
2022-05-18,"2022","April","10:22:03AM","CANYON Site 2 Dam 29to4M","C-D","15.9",716.2,41.7,4.11,1435,7.76,-77.7,24.073
2022-05-18,"2022","April","10:22:32AM","CANYON Site 2 Dam 29to4M","C-D","15.9",716.1,41.4,4.08,1435,7.76,-77.7,25.043
2022-05-18,"2022","April","10:22:45AM","CANYON Site 2 Dam 29to4M","C-D","15.9",716.1,41.5,4.09,1435,7.76,-77.8,26.007
2022-05-18,"2022","April","10:23:02AM","CANYON Site 2 Dam 29to4M","C-D","15.9",716.2,41.4,4.08,1435,7.76,-77.8,26.998
2022-05-18,"2022","April","10:23:11AM","CANYON Site 2 Dam 29to4M","C-D","15.9",716.2,41.4,4.08,1435,7.76,-77.8,27.031
2022-05-18,"2022","April","10:23:29AM","CANYON Site 2 Dam 29to4M","C-D","15.9",716.2,41.3,4.07,1436,7.76,-77.7,28.037
2022-05-18,"2022","April","10:23:43AM","CANYON Site 2 Dam 29to4M","C-D","15.8",716.2,40.8,4.03,1436,7.75,-77.2,29.09
2022-05-18,"2022","April","10:23:54AM","CANYON Site 2 Dam 29to4M","C-D","15.7",716.2,40.6,4.01,1436,7.74,-76.9,29.815
2022-05-18,"2022","April","10:25:57AM","CANYON Site 2 Dam 29to4M","C-D","22.1",716.1,122.2,10.62,1427,8.84,-134.4,0.26
2022-05-18,"2022","April","10:59:47AM","CANYON Site 3 Marina 13M","C-M","24.8",716,149.5,12.36,1432,9.09,-148,0.117
2022-05-18,"2022","April","11:01:12AM","CANYON Site 3 Marina 13M","C-M","24.1",716,153.8,12.87,1434,9.09,-148,0.526
2022-05-18,"2022","April","11:01:36AM","CANYON Site 3 Marina 13M","C-M","23.3",716,154.6,13.12,1426,9.08,-147,1.077
2022-05-18,"2022","April","11:02:07AM","CANYON Site 3 Marina 13M","C-M","23",716,156.5,13.37,1422,9.08,-146.9,1.527
2022-05-18,"2022","April","11:02:36AM","CANYON Site 3 Marina 13M","C-M","22.2",716,146.2,12.67,1430,9.04,-144.6,2.037
2022-05-18,"2022","April","11:02:52AM","CANYON Site 3 Marina 13M","C-M","21.6",716,137.5,12.07,1425,8.97,-140.9,2.535
2022-05-18,"2022","April","11:03:21AM","CANYON Site 3 Marina 13M","C-M","20.2",716,96.5,8.71,1430,8.69,-125.9,3.064
2022-05-18,"2022","April","11:03:46AM","CANYON Site 3 Marina 13M","C-M","20",716,89.5,8.1,1426,8.68,-125.5,3.553
2022-05-18,"2022","April","11:04:22AM","CANYON Site 3 Marina 13M","C-M","18.4",716.1,41.8,3.91,1428,7.86,-83.1,4.153
2022-05-18,"2022","April","11:04:38AM","CANYON Site 3 Marina 13M","C-M","18.2",716,32.4,3.05,1425,7.81,-80.7,4.541
2022-05-18,"2022","April","11:05:11AM","CANYON Site 3 Marina 13M","C-M","17.9",716,25.4,2.4,1424,7.7,-75.1,5.095
2022-05-18,"2022","April","11:05:26AM","CANYON Site 3 Marina 13M","C-M","17.6",716.1,18.8,1.79,1423,7.66,-73.2,6.041
2022-05-18,"2022","April","11:05:39AM","CANYON Site 3 Marina 13M","C-M","17.3",716,16,1.53,1422,7.6,-69.8,7.02
2022-05-18,"2022","April","11:05:59AM","CANYON Site 3 Marina 13M","C-M","16.6",716,13.1,1.27,1421,7.55,-67.4,8.031
2022-05-18,"2022","April","11:06:11AM","CANYON Site 3 Marina 13M","C-M","16.5",716,11.1,1.08,1418,7.52,-66.1,9
2022-05-18,"2022","April","11:06:29AM","CANYON Site 3 Marina 13M","C-M","16.3",716,9.1,0.89,1415,7.5,-64.6,10.071
2022-05-18,"2022","April","11:06:39AM","CANYON Site 3 Marina 13M","C-M","16.2",716,8.2,0.8,1416,7.48,-64.1,11.008
2022-05-18,"2022","April","11:06:58AM","CANYON Site 3 Marina 13M","C-M","16.1",716,9.4,0.93,1416,7.49,-64.1,12.004
2022-05-18,"2022","April","11:07:36AM","CANYON Site 3 Marina 13M","C-M","16",716,5.7,0.56,1414,7.44,-61.8,13.011
2022-05-18,"2022","April","11:08:04AM","CANYON Site 3 Marina 13M","C-M","15.8",715.9,6.1,0.6,1414,7.44,-61.5,14.052
2022-05-18,"2022","April","11:08:26AM","CANYON Site 3 Marina 13M","C-M","15.7",715.9,5.9,0.59,1414,7.43,-61.1,15.024
2022-05-18,"2022","April","11:08:42AM","CANYON Site 3 Marina 13M","C-M","15.7",716,6.1,0.6,1415,7.42,-60.8,16.091
2022-05-18,"2022","April","11:08:55AM","CANYON Site 3 Marina 13M","C-M","15.6",715.9,6,0.6,1415,7.42,-60.7,17.002
2022-05-18,"2022","April","11:09:23AM","CANYON Site 3 Marina 13M","C-M","15.5",715.9,6.3,0.62,1418,7.42,-60.7,17.968
2022-05-18,"2022","April","11:13:00AM","CANYON Site 3 Marina 13M","C-M","25.6",715.9,134.6,10.95,1441,9.02,-144.5,0.11
2022-07-13,"2022","July","08:43:13AM","CANYON Beer Can Flats","C-BCF","27.7",715.2,122.8,9.64,1435,8.82,-143.1,0.072
2022-07-13,"2022","July","08:44:00AM","CANYON Beer Can Flats","C-BCF","27.5",715.2,121.4,9.54,1434,8.81,-142.9,0.627
2022-07-13,"2022","July","08:44:31AM","CANYON Beer Can Flats","C-BCF","27.4",715.3,118.2,9.31,1434,8.79,-141.5,1.086
2022-07-13,"2022","July","08:45:30AM","CANYON Beer Can Flats","C-BCF","27.4",715.2,116,9.14,1434,8.79,-141.4,1.516
2022-07-13,"2022","July","08:45:58AM","CANYON Beer Can Flats","C-BCF","26.6",715.2,97.2,7.76,1435,8.59,-129.9,2.031
2022-07-13,"2022","July","08:46:34AM","CANYON Beer Can Flats","C-BCF","23.8",715.2,59.9,5.04,1452,8.08,-101.1,2.64
2022-07-13,"2022","July","08:47:21AM","CANYON Beer Can Flats","C-BCF","23.2",715.2,46.7,3.97,1437,7.95,-93.6,3.264
2022-07-13,"2022","July","08:47:54AM","CANYON Beer Can Flats","C-BCF","22",715.2,34.3,2.98,1441,7.78,-84,4.04
2022-07-13,"2022","July","08:48:33AM","CANYON Beer Can Flats","C-BCF","21.3",715.2,28.6,2.52,1442,7.72,-80.6,4.575
2022-07-13,"2022","July","08:49:09AM","CANYON Beer Can Flats","C-BCF","21.1",715.2,25.7,2.28,1441,7.67,-78.2,5.052
2022-07-13,"2022","July","08:50:16AM","CANYON Beer Can Flats","C-BCF","20.6",715.2,15.5,1.38,1440,7.56,-71.8,6.066
2022-07-13,"2022","July","08:51:14AM","CANYON Beer Can Flats","C-BCF","20.3",715.2,9.8,0.88,1440,7.51,-69.3,7.038
2022-07-13,"2022","July","08:51:50AM","CANYON Beer Can Flats","C-BCF","20",715.2,5,0.46,1439,7.48,-67.4,8.084
2022-07-13,"2022","July","08:53:11AM","CANYON Beer Can Flats","C-BCF","19.3",715.2,4.1,0.38,1439,7.47,-66.6,10.07
2022-07-13,"2022","July","08:54:19AM","CANYON Beer Can Flats","C-BCF","19.2",715.2,3.5,0.32,1439,7.46,-66.1,11.089
2022-07-13,"2022","July","08:54:57AM","CANYON Beer Can Flats","C-BCF","19",715.2,7.3,0.68,1440,7.48,-67.6,12.203
2022-07-13,"2022","July","08:55:36AM","CANYON Beer Can Flats","C-BCF","18.9",715.2,8.4,0.78,1440,7.49,-67.7,13.086
2022-07-13,"2022","July","08:56:23AM","CANYON Beer Can Flats","C-BCF","18.8",715.2,10,0.93,1442,7.5,-68.5,14.022
2022-07-13,"2022","July","08:57:02AM","CANYON Beer Can Flats","C-BCF","18.7",715.2,11,1.02,1442,7.51,-68.7,15.072
2022-07-13,"2022","July","08:57:43AM","CANYON Beer Can Flats","C-BCF","18.5",715.2,11.9,1.11,1443,7.51,-69.1,16.08
2022-07-13,"2022","July","08:58:04AM","CANYON Beer Can Flats","C-BCF","18.5",715.2,12.7,1.18,1443,7.52,-69.4,16.316
2022-07-13,"2022","July","08:58:25AM","CANYON Beer Can Flats","C-BCF","18.5",715.2,13.1,1.22,1443,7.52,-69.5,16.566
2022-07-13,"2022","July","08:58:57AM","CANYON Beer Can Flats","C-BCF","18.5",715.2,13.5,1.26,1443,7.53,-69.7,17.234
2022-07-13,"2022","July","09:00:32AM","CANYON Beer Can Flats","C-BCF","18.4",715.2,12.9,1.21,1444,7.53,-69.8,17.935
2022-07-13,"2022","July","08:12:23AM","CANYON Site 1 below HM Dam","C-BD","22",715.5,68.3,5.95,1449,8.14,-103.7,0.069
2022-07-13,"2022","July","08:13:16AM","CANYON Site 1 below HM Dam","C-BD","21.7",715.5,63.5,5.57,1444,8.06,-99.6,0.54
2022-07-13,"2022","July","08:13:54AM","CANYON Site 1 below HM Dam","C-BD","21.7",715.4,63.7,5.58,1445,8.06,-99.3,1.071
2022-07-13,"2022","July","08:14:29AM","CANYON Site 1 below HM Dam","C-BD","21.6",715.5,63.1,5.53,1445,8.04,-98.5,1.57
2022-07-13,"2022","July","08:15:12AM","CANYON Site 1 below HM Dam","C-BD","21.5",715.4,61.7,5.43,1446,8.02,-97,2.03
2022-07-13,"2022","July","08:15:53AM","CANYON Site 1 below HM Dam","C-BD","18.9",715.4,40.9,3.79,1450,7.72,-80.6,2.558
2022-07-13,"2022","July","08:17:10AM","CANYON Site 1 below HM Dam","C-BD","17.8",715.5,30.3,2.86,1448,7.63,-75.5,3.628
2022-07-13,"2022","July","08:17:33AM","CANYON Site 1 below HM Dam","C-BD","17.8",715.5,29.1,2.76,1447,7.62,-74.8,4.055
2022-07-13,"2022","July","08:18:06AM","CANYON Site 1 below HM Dam","C-BD","17.9",715.4,28.4,2.69,1446,7.61,-74.3,5.054
2022-07-13,"2022","July","08:19:06AM","CANYON Site 1 below HM Dam","C-BD","17.6",715.5,26.8,2.55,1447,7.6,-74,6.112
2022-07-13,"2022","July","08:19:20AM","CANYON Site 1 below HM Dam","C-BD","17.7",715.5,27,2.56,1446,7.61,-74.1,7.035
2022-07-13,"2022","July","08:19:54AM","CANYON Site 1 below HM Dam","C-BD","17.6",715.4,26.6,2.53,1447,7.61,-74.1,8.007
2022-07-13,"2022","July","08:20:47AM","CANYON Site 1 below HM Dam","C-BD","17.5",715.5,25.1,2.39,1447,7.59,-73.3,9.123
2022-07-13,"2022","July","08:21:39AM","CANYON Site 1 below HM Dam","C-BD","17.5",715.5,24.8,2.36,1446,7.59,-73.2,9.327
2022-07-13,"2022","July","08:42:50AM","CANYON Site 1 below HM Dam","C-BD","27.6",715.2,122.5,9.61,1435,8.81,-143,0.086
2022-07-13,"2022","July","09:19:19AM","CANYON Site 2 Dam 29to4M","C-D","27.7",715.2,108.6,8.51,1430,8.78,-141.3,0.08
2022-07-13,"2022","July","09:20:41AM","CANYON Site 2 Dam 29to4M","C-D","27.4",715.2,104.7,8.26,1429,8.74,-138.8,1.014
2022-07-13,"2022","July","09:21:49AM","CANYON Site 2 Dam 29to4M","C-D","27.3",715.2,103.2,8.15,1429,8.73,-138.1,1.544
2022-07-13,"2022","July","09:22:52AM","CANYON Site 2 Dam 29to4M","C-D","27.3",715.2,102.4,8.09,1429,8.73,-137.9,2.021
2022-07-13,"2022","July","09:23:40AM","CANYON Site 2 Dam 29to4M","C-D","27.2",715.2,100.9,7.97,1429,8.72,-137.4,2.541
2022-07-13,"2022","July","09:24:19AM","CANYON Site 2 Dam 29to4M","C-D","27.2",715.2,99,7.83,1429,8.71,-136.7,3.085
2022-07-13,"2022","July","09:24:56AM","CANYON Site 2 Dam 29to4M","C-D","27.1",715.1,97.7,7.74,1430,8.7,-136.3,3.562
2022-07-13,"2022","July","09:25:28AM","CANYON Site 2 Dam 29to4M","C-D","22.3",715.2,19.1,1.65,1436,7.74,-81.7,4.077
2022-07-13,"2022","July","09:25:59AM","CANYON Site 2 Dam 29to4M","C-D","21.9",715.2,6.5,0.57,1431,7.61,-75,4.55
2022-07-13,"2022","July","09:26:28AM","CANYON Site 2 Dam 29to4M","C-D","21.2",715.2,3.6,0.32,1431,7.58,-73.1,5.095
2022-07-13,"2022","July","09:26:47AM","CANYON Site 2 Dam 29to4M","C-D","20.8",715.2,2.9,0.26,1430,7.57,-72.3,6.093
2022-07-13,"2022","July","09:27:06AM","CANYON Site 2 Dam 29to4M","C-D","20.4",715.2,2.3,0.2,1429,7.55,-71.3,7.278
2022-07-13,"2022","July","09:27:28AM","CANYON Site 2 Dam 29to4M","C-D","20.1",715.2,1.9,0.18,1428,7.54,-70.6,8.179
2022-07-13,"2022","July","09:28:07AM","CANYON Site 2 Dam 29to4M","C-D","19.9",715.2,1.5,0.14,1427,7.53,-69.9,9.319
2022-07-13,"2022","July","09:28:49AM","CANYON Site 2 Dam 29to4M","C-D","19.6",715.1,1.2,0.11,1427,7.51,-69.3,10.112
2022-07-13,"2022","July","09:29:12AM","CANYON Site 2 Dam 29to4M","C-D","19.4",715.2,1,0.09,1427,7.51,-69.1,11.047
2022-07-13,"2022","July","09:29:45AM","CANYON Site 2 Dam 29to4M","C-D","19.2",715.1,0.9,0.08,1428,7.51,-68.8,12.059
2022-07-13,"2022","July","09:30:45AM","CANYON Site 2 Dam 29to4M","C-D","19",715.1,0.6,0.06,1429,7.5,-68.3,13.06
2022-07-13,"2022","July","09:31:25AM","CANYON Site 2 Dam 29to4M","C-D","18.8",715.2,0.6,0.05,1432,7.49,-67.8,14.034
2022-07-13,"2022","July","09:31:55AM","CANYON Site 2 Dam 29to4M","C-D","18.7",715.1,0.4,0.04,1434,7.48,-67.5,15.043
2022-07-13,"2022","July","09:32:52AM","CANYON Site 2 Dam 29to4M","C-D","18.6",715.2,0.5,0.05,1435,7.48,-67.2,16.044
2022-07-13,"2022","July","09:33:16AM","CANYON Site 2 Dam 29to4M","C-D","18.5",715.2,0.7,0.06,1436,7.48,-67.1,17.101
2022-07-13,"2022","July","09:33:54AM","CANYON Site 2 Dam 29to4M","C-D","18.4",715.1,1,0.09,1437,7.48,-67.1,18.05
2022-07-13,"2022","July","09:34:38AM","CANYON Site 2 Dam 29to4M","C-D","18.4",715.2,1.2,0.11,1438,7.47,-67,19.042
2022-07-13,"2022","July","09:35:14AM","CANYON Site 2 Dam 29to4M","C-D","18.3",715.2,1.6,0.15,1438,7.48,-67.1,20.107
2022-07-13,"2022","July","09:35:55AM","CANYON Site 2 Dam 29to4M","C-D","18.2",715.1,0.8,0.08,1439,7.47,-66.7,22.237
2022-07-13,"2022","July","09:36:54AM","CANYON Site 2 Dam 29to4M","C-D","18.1",715,0.4,0.04,1440,7.46,-66.3,24.132
2022-07-13,"2022","July","09:37:15AM","CANYON Site 2 Dam 29to4M","C-D","18.1",715.2,0.3,0.03,1440,7.46,-66.1,26.055
2022-07-13,"2022","July","09:37:52AM","CANYON Site 2 Dam 29to4M","C-D","18.1",715.1,0,0,1440,7.46,-65.9,28.092
2022-07-13,"2022","July","09:38:28AM","CANYON Site 2 Dam 29to4M","C-D","18.1",715.1,0,0,1441,7.46,-65.9,29.948
2022-07-13,"2022","July","10:03:55AM","CANYON Site 3 Marina 13M","C-M","28.3",715.1,86.6,6.73,1437,8.47,-124,0.058
2022-07-13,"2022","July","10:04:38AM","CANYON Site 3 Marina 13M","C-M","27.4",715,90.3,7.12,1437,8.56,-128.5,0.6
2022-07-13,"2022","July","10:05:07AM","CANYON Site 3 Marina 13M","C-M","27",715,87.8,6.97,1433,8.54,-127.2,1.082
2022-07-13,"2022","July","10:05:30AM","CANYON Site 3 Marina 13M","C-M","26.9",715,86.2,6.86,1432,8.52,-126.1,1.685
2022-07-13,"2022","July","10:05:56AM","CANYON Site 3 Marina 13M","C-M","26.9",715.1,85,6.76,1432,8.5,-125,2.207
2022-07-13,"2022","July","10:06:22AM","CANYON Site 3 Marina 13M","C-M","26.7",715,78.4,6.26,1433,8.44,-121.6,3.057
2022-07-13,"2022","July","10:06:56AM","CANYON Site 3 Marina 13M","C-M","25.1",715.1,45.4,3.73,1428,7.98,-95.5,3.704
2022-07-13,"2022","July","10:07:32AM","CANYON Site 3 Marina 13M","C-M","24.2",715,30.3,2.53,1429,7.82,-86.6,4.212
2022-07-13,"2022","July","10:07:54AM","CANYON Site 3 Marina 13M","C-M","23.3",715.1,19.2,1.63,1431,7.66,-77.6,4.591
2022-07-13,"2022","July","10:08:29AM","CANYON Site 3 Marina 13M","C-M","22.5",715,4,0.34,1425,7.56,-72,5.298
2022-07-13,"2022","July","10:08:59AM","CANYON Site 3 Marina 13M","C-M","20.8",715,2,0.18,1425,7.5,-68.6,6.337
2022-07-13,"2022","July","10:09:09AM","CANYON Site 3 Marina 13M","C-M","20.7",715,1.8,0.16,1424,7.48,-67.7,7.053
2022-07-13,"2022","July","10:10:28AM","CANYON Site 3 Marina 13M","C-M","20",715,1.1,0.1,1422,7.46,-66.4,8.09
2022-08-10,"2022","August","12:13:00PM","CANYON Beer Can Flats","C-BCF","30.1",716.9,129.5,9.74,1435,8.91,-149,0.087
2022-08-10,"2022","August","12:13:50PM","CANYON Beer Can Flats","C-BCF","30",716.8,130.1,9.8,1435,8.9,-148.3,0.491
2022-08-10,"2022","August","12:14:08PM","CANYON Beer Can Flats","C-BCF","29.7",716.8,130.2,9.85,1436,8.9,-148.2,1.097
2022-08-10,"2022","August","12:14:39PM","CANYON Beer Can Flats","C-BCF","28.7",717,126.8,9.76,1431,8.89,-147.3,1.537
2022-08-10,"2022","August","12:15:07PM","CANYON Beer Can Flats","C-BCF","27.7",716.8,113.6,8.9,1436,8.76,-139.7,2.101
2022-08-10,"2022","August","12:15:53PM","CANYON Beer Can Flats","C-BCF","28",716.8,115.5,9,1432,8.76,-139.8,2.478
2022-08-10,"2022","August","12:17:55PM","CANYON Beer Can Flats","C-BCF","25.4",716.9,63.2,5.16,1452,8.25,-110.8,3.081
