"Station_ID","Sample_Year","Sample_Month","Sample_mo_yr","mu_Chla_mg.L","mu_Chlb_mg.L","mu_Chlc_mg.L","mu_Pheophytin_mg.L","mu_Chla_Pheo_664.665a","mu_EC_uS.cm","mu_wq_pH","mu_TDS_mg.L","mu_Sum_TDS_mg.L","mu_TSS_mg.L","mu_Na_mg.L","mu_K_mg.L","mu_Ca_mg.L","mu_Mg_mg.L","mu_CO3_mg.L","mu_HCO3_mg.L","mu_Alk_mg.L","mu_Cl_mg.L","mu_SO4_mg.L","mu_SiO2_mg.L","mu_F_mg.L","mu_TP_mg.L","mu_Total_Dissolved_P_mg.L","mu_NH3_N_mg.L","mu_NO3_NO2_asN_mg.L","mu_TN_mg.L","mu_As_mg.L","mu_Be_mg.L","mu_Cd_mg.L","mu_Cr_mg.L","mu_Cu_mg.L","mu_Mn_mg.L","mu_Mo_mg.L","mu_Ni_mg.L","mu_Pb_mg.L","mu_Zn_mg.L","mu_Al_mg.L","mu_Fe_mg.L","mu_Se_mg.L","mu_n_DEP","mu_max_DEP_m","mu_Deg_C","mu_mmHg","mu_DO_percent","mu_DO_mg.L","mu_SPC_uS.cm","mu_mp_pH","mu_mp_pH_mV"
"C-BCF",2022,"January","January_2022",0.00852934065934066,0.00136516483516484,0.00141241758241758,0.00120296703296703,1.6046511627907,1336,7.77,692.2092872772,713.377107213677,1.9977180008,200.47100138028,5.7224632132916,45.977479788412,14.713193075892,1.39840260056,183.278640265395,150.22839366016,300.6565591204,37.012720259822,18.349039837348,0.219748980088,0.07611305583048,0.05803370792324,0.01568208630628,0.3376143421352,0.8180655213276,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.00569349630228,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.01628140170652,0.2776828021112,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C-BCF",2022,"July","July_2022",0.0264381111111111,0.000432222222222226,0.002141,0.005073,1.57142857142857,1415,8.38,764.127135306,761.048651866767,1.9977180008,221.14738268856,6.222891572492,43.160697407284,15.78197220632,1.39840260056,160.856253424416,131.8493880528,338.81297293568,39.8235094869476,16.78083120672,0.2726885071092,0.05903256692364,0.004994295002,0.02167524030868,0.2087615310836,0.6652400942664,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.00769121430308,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.03815641381528,0.2776828021112,24,17.935,21.4666666666667,715.3,37.8958333333333,3.12458333333333,1440.08333333333,7.83625,-87.3958333333333
"C-BCF",2022,"October","October_2022",0.0142073,0.000538900000000001,0.0011545,0.0033909,1.54320987654321,1467,7.76,793.0940463176,754.954613105327,2.44618530710202,216.15308768656,6.312788882528,44.89871206798,15.58220040624,1.39840260056,170.60511726832,139.840260056,334.21822153384,37.7538736381188,16.08162990644,0.189783210076,0.04355025241744,0.00918950280368,0.02816782381128,0.04994295002,0.2826770971132,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.00569349630228,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.7011990182808,0.2776828021112,28,20.78,19.6678571428571,721,28.175,2.50821428571429,1446.10714285714,7.73392857142857,-77.3392857142857
"C-BCF",2023,"April","April_2023",0.000623222222222222,0.00035,0.00035,0.00103833333333333,1,1371,7.94,724.17277529,733.766815988842,2.69691930107999,205.06575278212,6.172948622472,46.307103258544,15.602177586248,1.39840260056,170.60511726832,139.840260056,320.867472134494,38.0305575812296,17.509998277012,0.1957763640784,0.0459475140184,0.0319634880128,0.0364583535146,0.2527113271012,0.6322777472532,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.02137558260856,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.05363872832148,0.2776828021112,24,16.045,12.4625,712.7,88.2333333333333,9.36791666666667,1359.04166666667,7.84333333333333,-106.008333333333
"C-BCF",2023,"January","January_2023",0.00309221052631579,0.00035,0.000371578947368421,0.00272621052631579,1.23809523809524,1326,7.95,714.184185286,702.153927485182,3.7851498962526,193.37910247744,5.833336562336,45.428107338192,15.622154766256,1.39840260056,165.730685346368,135.8448240544,306.6497131228,34.950076423996,18.508857277412,0.19977180008,0.0539383860216,0.0729167070292,0.05533678862216,0.2756850841104,0.7111876082848,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.01388414010556,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.08360449833348,0.2776828021112,31,18.912,11.8,720.3,71.9483870967742,7.7541935483871,1320.93548387097,7.85096774193548,-92.2741935483871
"C-BCF",2023,"July","July_2023",0.0122058510638298,0.000478510638297873,0.00143797872340425,0.0118729787234043,1.20238095238095,1362,7.9,737.1579422952,704.353415004063,2.4214763646061,200.2712295802,5.683507712276,40.273994896128,14.553375635828,1.39840260056,155.006935118074,127.05486485088,313.76558464165,36.6561275966792,16.890705696764,0.2507136091004,0.0369577830148,0.004994295002,0.0019977180008,0.0259703340104,0.5673519122272,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.0059931540024,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.09059651133628,0.2776828021112,27,18.836,20.4555555555556,714.3,64.3148148148148,5.59592592592593,1427.55555555556,7.92222222222222,-68.5296296296296
"C-BD",2021,"April","April_2021",0.0113738043478261,0.0018754347826087,0.00128402173913043,0.00035,1.72222222222222,1473,8.23,689.212710276,774.547232398173,5.67533522954545,227.83973799124,6.36772612755,44.948655018,15.58220040624,1.39840260056,173.529776421491,142.23752165696,337.6143421352,41.65242031668,15.08277090604,0.2497147501,0.05154112442064,0.05034249362016,0.00928938870372,0.1168665030468,0.5154112442064,0.08110735083248,0.0119863080048,0.0159817440064,0.01668094530668,0.02277398520912,0.02567067631028,0.0279680520112,0.08150689443264,0.079908720032,0.1917809280768,0.02856736741144,0.02906679691164,0.29096762681652,6,5.061,16.0166666666667,712.8,88.1833333333333,8.675,1201.35,15.8583333333333,-523.566666666667
"C-BD",2021,"July","July_2021",0.0084036,0.000446300000000001,0.000449,0.0156462,0.948717948717949,1371,7.98,701.1990182808,730.844154553672,24.97147501,211.7581080848,5.513701682208,44.74888321792,14.68322730588,1.39840260056,171.58000365271,140.63934725632,313.6417261256,38.85561511556,17.18037480688,0.2117581080848,0.0908961690364,0.01528254270612,0.054937245022,0.0789098610316,0.6482594912596,0.08110735083248,0.0119863080048,0.0159817440064,0.01668094530668,0.02017695180808,0.10927517464376,0.0279680520112,0.08150689443264,0.079908720032,0.1917809280768,0.5024260772012,0.04834477561936,0.234731865094,3,2.081,23.1,717,60.5666666666667,5.01666666666667,1407.66666666667,8.40333333333333,-82.6333333333333
"C-BD",2022,"April","April_2022",0.009966,0.00035,0.00108873684210526,0.00199547368421052,1.56603773584906,1402,8.11,750.1431093004,765.951551270231,7.99087200320002,221.44704038868,6.09303990244,48.634444729476,15.312508476132,1.39840260056,180.353981112224,147.8311320592,327.910926375814,40.5876366222536,17.18037480688,0.2636987761056,0.0479452320192,0.0479452320192,0.04155253441664,0.0289669110116,0.5703484892284,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.00569349630228,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.7011990182808,0.2776828021112,32,7.002,15.259375,721,81.640625,8.14375,1304.365625,8.0553125,-91.471875
"C-BD",2022,"January","January_2022",0.00322711111111111,0.000735666666666667,0.00104066666666667,0.00136466666666667,1.44444444444444,1345,7.76,706.1933132828,720.540923964546,1.9977180008,202.06917578092,6.0590786964264,47.186099178896,15.18265680608,1.39840260056,182.303753881005,149.42930645984,302.6542771212,38.5269905044284,18.9783210076,0.2167524030868,0.07351602242944,0.06003142592404,0.02836759561136,0.2267409930908,0.6532537862616,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.005963188232388,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.01628140170652,0.2776828021112,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C-BD",2022,"July","July_2022",0.0097932,0.00035,0.000587000000000001,0.0029103,1.50877192982456,1448,7.99,787.1008923152,778.240014122652,1.9977180008,223.84430198964,6.362731832548,45.388152978176,15.78197220632,1.39840260056,168.655344499539,138.24208565536,346.6040731388,40.1930873170956,17.08048890684,0.2656964941064,0.03675801121472,0.004994295002,0.0444492255178,0.039954360016,0.5333907062136,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.0059931540024,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.01628140170652,0.2776828021112,15,9.327,19.76,715.5,46.7866666666667,4.144,1445.86666666667,7.84733333333333,-87.6666666666667
"C-BD",2022,"October","October_2022",0.001938,0.00132336842105263,0.00035,0.00238894736842105,1.13333333333333,1488,7.57,1097.7460414396,769.952480996333,8.9897310036,221.44704038868,6.412674782568,48.085072279256,15.58220040624,1.39840260056,182.303753881005,149.42930645984,335.31696643428,37.1715388408856,16.241447346504,0.179794620072,0.11546810044624,0.079908720032,0.37387292384972,0.0379566420152,0.419520780168,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.01318493880528,3.0954640422396,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.7011990182808,0.2776828021112,11,3.462,15.7,721.3,11.4818181818182,1.13545454545455,1452,7.51,-64.7909090909091
"C-BD",2023,"April","April_2023",0.00101733333333333,0.00035,0.00035,0.000652666666666667,1.33333333333333,1361,8,718.1796212876,732.552203444356,2.2196866675556,208.66164518356,6.432651962576,46.007445558424,15.452348736188,1.39840260056,160.856253424416,131.8493880528,321.452803508728,36.887862884772,17.789678797124,0.1877854920752,0.039954360016,0.0269691930108,0.03565926631428,NA,0.5613587582248,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.01538242860616,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.08829913563536,0.2776828021112,7,1.464,12.0285714285714,713.1,91.6857142857143,9.83428571428571,1349.85714285714,7.89285714285714,-108.485714285714
"C-BD",2023,"January","January_2023",0.000715157894736842,0.00035,0.00035,0.00261378947368421,0.666666666666667,1297,8.01,697.2035822792,701.558607520944,52.3113785776494,195.17704867816,6.073062722432,44.039693327636,14.992873596004,1.39840260056,173.529776421491,142.23752165696,300.35690142028,35.65926631428,19.557659227832,0.229737570092,0.044948655018,0.1078767720432,0.02666953531068,0.359589240144,0.704195595282,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.01588185810636,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.18908400877572,0.2776828021112,14,5.801,11.3,720.6,76.2571428571429,8.31857142857143,1270.85714285714,7.87142857142857,-93.4857142857143
"C-BD",2023,"July","July_2023",0.0113008888888889,0.001193,0.00143355555555556,0.006586,1.36363636363636,1359,7.88,725.1716342904,693.814453690843,2.57132019904953,190.98184087648,5.753427842304,39.674679495888,14.393558195764,1.39840260056,162.806026193197,133.44756245344,309.461501208926,36.323507549546,17.100466086848,0.2487158910996,0.019977180008,0.004994295002,0.0019977180008,0.0569349630228,0.37457212515,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.00988870410396,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.04474888321792,0.2776828021112,14,7.031,20.1214285714286,714.2,81.5785714285714,7.36928571428571,1416.42857142857,8.13214285714286,-80.3642857142857
"C-D",2021,"April","April_2021",0.007255625,0.00035,0.000575375,0.00113475,1.59375,1402.5,8.28,757.6345518034,785.591116936095,4.49641285035173,229.93734189208,6.033108362416,45.812668053346,15.522268866216,1.39840260056,174.017219613686,142.63706525712,344.606355138,42.25173571692,15.33248565614,0.19977180008,0.05308935587126,0.0504423795202,0.0494435205198,0.184788915074,0.5064215132028,0.08110735083248,0.0119863080048,0.0159817440064,0.01668094530668,0.0237229012595,0.0906464542863,0.0279680520112,0.08150689443264,0.079908720032,0.389555010156,0.02856736741144,0.02217466980888,0.2651970646062,30,30.048,15.49,712.6,73.5533333333333,7.24933333333333,1448.96666666667,9.442,-166.973333333333
"C-D",2021,"July","July_2021",0.0255987142857143,0.00035,0.00174414285714286,0.0432158571428571,0.987421383647799,1373.5,8.29,724.17277529,728.440899798709,3.4960065014,213.2563965854,5.4727484631916,43.345486322358,14.7331702559,1.39840260056,157.44415107905,129.05258285168,318.1365916274,39.4549305158,16.60603088165,0.2726885071092,0.044948655018,0.01977740820792,0.017480032507,0.009988590004,0.5908250987366,0.08110735083248,0.0119863080048,0.0159817440064,0.01668094530668,0.02017695180808,0.02602027696042,0.0279680520112,0.08150689443264,0.079908720032,0.1917809280768,0.56115898642472,0.14373581015756,0.234731865094,27,26.079,21.4814814814815,716.4,45.2666666666667,3.77222222222222,1391.88888888889,8.14740740740741,-67.5814814814815
"C-D",2022,"April","April_2022",0.025605652173913,0.00035,0.00440891304347826,0.00287315217391305,1.62204724409449,1303.5,8.865,688.2138512756,734.064725685711,4.8709181491838,211.65822218476,6.01812547741,37.25744071492,14.962907825992,14.38356960576,180.353981112224,159.817440064,314.246035820842,38.7045376917495,15.337479951142,0.247217602599,0.034960065014,0.034960065014,0.0541881007717,0.0079908720032,0.6527543567614,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.00569349630228,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.7011990182808,0.2776828021112,87,29.815,15.9724137931034,720.4,71.5390804597701,6.92034482758621,1354.6816091954,8.1383908045977,-95.7402298850575
"C-D",2022,"January","January_2022",0.00638273684210526,0.00114221052631579,0.00124231578947368,0.00154578947368421,1.54285714285714,1333.5,7.805,673.7303957698,712.498610722825,2.17398723616472,203.41763543146,5.7778998878138,46.836498528756,14.518415570814,1.39840260056,174.017219613686,142.63706525712,301.6554181208,36.6860933666912,17.639849947064,0.209760390084,0.07581339813036,0.07626288468054,0.03635846761456,0.384560715154,0.8380427013356,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.00569349630228,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.01628140170652,0.2776828021112,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C-D",2022,"July","July_2022",0.0154383516483516,0.00035,0.00118406593406593,0.00630824175824176,1.44705882352941,1415.5,8.115,791.595757817,760.622139073596,1.9977180008,217.60143323714,6.282823112516,44.044687622638,15.487308801202,1.39840260056,168.655344499539,138.24208565536,338.1137716354,39.1842397266916,16.83077415674,0.2786816611116,0.03186360211276,0.0119863080048,0.0556863892723,0.1318493880528,0.5214043982088,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.00569349630228,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.01628140170652,0.2776828021112,30,29.948,21.1766666666667,715.2,25.5166666666667,2.03033333333333,1432.6,7.79766666666667,-85.2533333333333
"C-D",2022,"October","October_2022",0.0124694736842105,0.00035,0.000933894736842105,0.00564915789473684,1.42465753424658,1479,7.73,773.6162958098,767.761983208456,2.19748980087999,219.748980088,6.482594912596,46.816521348748,15.80694368133,1.39840260056,181.328867496614,148.63021925952,335.21708053424,37.9181859436846,16.561082226632,0.184788915074,0.08610164583448,0.0571846777729,0.24387142494766,0.032462917513,0.39954360016,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.01283533815514,2.477170320992,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.7011990182808,0.2776828021112,37,29.998,19.5054054054054,720.9,36.2432432432432,3.2072972972973,1444.43243243243,7.81783783783784,-81.9162162162162
"C-D",2023,"April","April_2023",0.00867855670103093,0.00035,0.000794020618556701,0.00911103092783505,1.17460317460317,1386,8.045,734.161365294,744.253337204541,2.66059715561092,208.61170223354,6.452629142584,47.001310263822,15.527263161218,1.39840260056,170.60511726832,139.840260056,327.424482042619,37.5406172415334,17.495015392006,0.2087615310836,0.0489440910196,0.0209760390084,0.02751856546102,0.242223307597,0.566852482727,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.01208619390484,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.06807224087726,0.2776828021112,32,29.716,13.159375,712.3,95.209375,9.886875,1373.375,8.0109375,-114.94375
"C-D",2023,"January","January_2023",0.00316739583333333,0.0004971875,0.00035,0.000528437499999999,1.58823529411765,1301,7.915,695.2058642784,684.66940011268,12.2025558296289,186.33714652462,5.89326810236,44.793831872938,14.513421275812,1.39840260056,158.906480655635,130.25121365216,302.154847621,34.2109207637,18.334056952342,0.2067638130828,0.0614298285246,0.0844035855338,0.07226744867894,0.2811788086126,0.7356596537946,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.01113727785446,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.1418379780568,0.2776828021112,40,28.02,11.8275,719.8,69.2125,7.4605,1255.5,7.77625,-88.12
"C-D",2023,"July","July_2023",0.00709935483870968,0.00035,0.000469462365591397,0.00726354838709677,1.18367346938776,1352.5,7.88,703.6961657818,701.743895865518,2.54810969489796,195.72642112838,5.938216757378,41.332785436552,14.498438390806,1.39840260056,160.368810232221,131.44984445264,311.906708041905,36.4164014365832,17.020557366816,0.2432221665974,0.0329623470132,0.0084903015034,0.02207478390884,0.0344606355138,0.4934363461976,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.00829052970332,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.08245581048302,0.2776828021112,32,29.696,19.846875,714,62.4,5.5375,1428.5,7.884375,-66.215625
"C-M",2021,"April","April_2021",0.0104579032258065,0.00035,0.000731129032258064,0.00107661290322581,1.62857142857143,1477,8.48,769.121430308,782.017698862164,2.29622758712643,228.7387110916,6.033108362416,45.64785631828,15.88185810636,1.39840260056,172.554890037101,141.43843445664,344.606355138,41.15299081648,15.08277090604,0.2497147501,0.04654682941864,0.03216325981288,0.00978881820392,0.0109874490044,0.5054226542024,0.08110735083248,0.0119863080048,0.0159817440064,0.01668094530668,0.0209760390084,0.02567067631028,0.0279680520112,0.08150689443264,0.079908720032,0.1917809280768,0.02856736741144,0.02367295830948,0.27598474181052,14,13.032,16.2214285714286,712.2,78.3785714285714,7.61214285714286,1453.21428571429,10.0535714285714,-201.278571428571
"C-M",2021,"July","July_2021",0.0401516,0.00035,0.0023664,0.00035,1.85263157894737,1362,8.31,737.1579422952,722.731421752423,3.63221454690908,210.2598195842,5.553656042224,43.15070881728,14.68322730588,1.39840260056,160.856253424416,131.8493880528,314.640585126,38.9555010156,16.361310426552,0.2736873661096,0.04414956781768,0.0134845965054,0.01153682145462,0.0169806030068,0.7731168663096,0.08110735083248,0.0119863080048,0.0159817440064,0.01668094530668,0.02017695180808,0.05234021162096,0.0279680520112,0.08150689443264,0.079908720032,0.1917809280768,0.41462637106604,0.13204915985288,0.234731865094,11,10.054,22.5818181818182,716.2,37.5909090909091,3.13454545454545,1399.09090909091,8.23181818181818,-72.5272727272727
"C-M",2022,"April","April_2022",0.0108229347826087,0.00035,0.00113423913043478,0.00287315217391304,1.52631578947368,1332,8.24,729.167070292,720.889026326185,1.9977180008,207.263242583,5.913245282368,44.948655018,14.902976285968,1.39840260056,170.60511726832,139.840260056,310.234118645735,38.0924868392544,15.592188996244,0.2487158910996,0.0354594945142,0.0354594945142,0.06252857342504,0.0079908720032,0.6053085542424,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.00569349630228,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.7011990182808,0.2776828021112,51,17.968,16.3039215686275,720,58.8960784313726,5.59529411764706,1326.10588235294,8.06058823529412,-92.0176470588235
"C-M",2022,"January","January_2022",0.00822541666666667,0.00104614583333333,0.00114520833333333,0.00322625,1.45833333333333,1326,7.84,630.2800292524,711.01280795973,1.9977180008,202.06917578092,5.8163559593292,46.886441478776,14.423523965776,1.39840260056,173.529776421491,142.23752165696,301.6554181208,36.6211675316652,17.809655977132,0.2087615310836,0.07601316993044,0.04614728581848,0.02477170320992,0.3885561511556,0.839041560336,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.00569349630228,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.01628140170652,0.2776828021112,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C-M",2022,"July","July_2022",0.0200156216790648,0.00035,0.00151509032943677,0.0110658873538788,1.375,1412,8.18,780.1088793124,753.253556227646,1.9977180008,215.7535440864,6.312788882528,43.110754457264,15.612166176252,1.39840260056,158.906480655635,130.25121365216,338.6132011356,39.065375505644,16.58105940664,0.2786816611116,0.04524831271812,0.004994295002,0.01967752230788,0.0539383860216,0.7171807622872,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.00569349630228,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.01628140170652,0.2776828021112,13,8.09,24.6,715.1,47.5461538461538,3.79769230769231,1429.84615384615,8.03769230769231,-98.9846153846154
"C-M",2022,"October","October_2022",0.0121173333333333,0.000537230769230769,0.00100553846153846,0.00550430769230769,1.42465753424658,1477,7.71,772.1180073092,767.829905620483,1.9977180008,218.94989288768,6.572492222632,46.486897878616,15.78197220632,1.39840260056,174.504662805882,143.03660885728,340.6109191364,37.2784167539284,16.28140170652,0.0479452320192,0.05164101032068,0.02017695180808,0.0554366745222,0.0459475140184,0.2906679691164,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.007491442503,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.7011990182808,0.2776828021112,17,8.437,20.4823529411765,720.6,29.9588235294118,2.67588235294118,1446.76470588235,7.72529411764706,-77
"C-M",2023,"April","April_2023",0.017079347826087,0.00035,0.00218630434782609,0.00237978260869566,1.6046511627907,1386,7.98,739.155660296,744.515537692146,2.19748980088005,208.2621015834,6.54252645262,46.526852238632,15.871869516356,1.39840260056,168.655344499539,138.24208565536,326.42712133072,37.3743072179668,17.28026070692,0.2117581080848,0.0389555010156,0.0139840260056,0.0154823145062,NA,0.5483735912196,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.0094891605038,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.02936645461176,0.2776828021112,23,16.851,13.2521739130435,711.8,92.1434782608696,9.56782608695652,1378.21739130435,8.0104347826087,-114.952173913043
"C-M",2023,"January","January_2023",0.0016827,0.0003675,0.00035,0.0018957,1.15384615384615,1251,7.89,669.235530268,668.070860673534,4.68852183861227,183.09085477332,5.713473482288,44.129590637672,14.28368370572,1.39840260056,163.780912577587,134.24664965376,287.6713921152,32.952358423196,19.337910247744,0.1967752230788,0.0709189890284,0.0859018740344,0.0913955985366,0.3436074961376,0.7621294173052,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.01068779130428,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.13055087135228,0.2776828021112,21,8.236,11.7666666666667,718.7,65.3428571428571,7.0652380952381,1152.7619047619,7.69809523809524,-83.647619047619
"C-M",2023,"July","July_2023",0.0210292631578947,0.00102347368421053,0.00257221052631579,0.00452494736842105,1.55752212389381,1362,7.98,727.1693522912,707.876390698474,1.9977180008,198.7729410796,6.222891572492,39.924394245988,14.623295765856,1.39840260056,159.881367040026,131.05030085248,316.576373868775,36.728045444708,16.361310426552,0.2507136091004,0.0319634880128,0.0079908720032,0.0019977180008,0.0369577830148,0.544378155218,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.01987729410796,0.269691930108,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.1558220040624,0.2776828021112,27,18.116,21.0222222222222,713.7,51.2111111111111,4.30259259259259,1439.11111111111,7.86518518518518,-65.3888888888889
"GR-D",2021,"April","April_2021",0.0016665,0.0005512,0.00035,0.00035,1.875,1435,8,742.1522372972,765.069059343377,2.08552978105495,220.14852368816,5.963188232388,48.74431921952,17.57991840704,1.39840260056,193.027504109299,158.21926566336,320.6337391284,43.65013831748,13.38471060536,0.289669110116,0.04984306411996,0.05313929882128,0.01538242860616,0.0329623470132,0.4185219211676,0.08110735083248,0.0119863080048,0.0159817440064,0.01668094530668,0.02167524030868,0.19847328337948,0.0279680520112,0.08150689443264,0.079908720032,0.28797104981532,0.02856736741144,0.104880195042,0.2716896481088,2,0.379,15.6,722.2,66.05,6.545,1412.5,11.14,-261
"GR-D",2021,"July","July_2021",0.0009172,0.00035,0.00035,0.0033108,0.666666666666667,1259,8.16,677.2264022712,682.837992135447,22.6545340296907,180.89336497244,5.2440097521,48.684387679496,19.437796147784,1.39840260056,210.575459028326,172.60283526912,262.6999171052,43.25059471732,18.958343827592,0.3266268931308,0.15242588346104,0.09728886663896,0.07196779097882,0.1078767720432,0.619292580248,0.08110735083248,0.0119863080048,0.0159817440064,0.01668094530668,0.02017695180808,0.58053685103248,0.0279680520112,0.08150689443264,0.079908720032,0.1917809280768,0.50452368110204,0.0709189890284,0.234731865094,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GR-D",2022,"April","April_2022",0.00486754098360656,0.00035,0.000425901639344262,0.00350163934426229,1.3,1249,8.39,678.2252612716,681.660836803476,62.7544024164347,182.19188167296,5.463758732188,47.425825338992,18.568788817436,4.79452320192,199.851708800032,167.8083120672,269.029187161235,43.2046472033016,15.102748086048,0.329623470132,0.0913955985366,0.0913955985366,0.06023119772412,0.0079908720032,0.6232880162496,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.00569349630228,0.56145864412484,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.7011990182808,0.2776828021112,7,0.44,19.5285714285714,725.7,114.9,10.5028571428571,1113.52857142857,8.58428571428571,-118.257142857143
"GR-D",2022,"January","January_2022",0.00876653266331658,0.000520402010050252,0.00197316582914573,0.00214673366834171,1.54,626,8.24,333.6189061336,375.832685208505,20.9564535378039,46.6966582687,3.7117600454864,45.837639528356,30.924674652384,1.39840260056,282.717051473216,231.7352880928,40.65356131628,50.6201764222712,18.239165347304,0.2906679691164,0.0814070085326,0.004994295002,0.019977180008,0.1078767720432,0.5783393612316,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.00569349630228,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.25880436700364,0.2776828021112,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GR-D",2022,"July","July_2022",0.00127685393258427,0.00035,0.000382696629213483,0.0021,1,1362,8.54,749.1442503,730.303771834455,6.35637545709088,203.96700788168,6.083051312436,45.54797041824,16.68094530668,1.39840260056,183.278640265395,150.22839366016,312.6428671252,38.3252209863476,16.78083120672,0.2976599821192,0.05473747322192,0.03466040731388,0.04684648711876,0.1388414010556,0.3985447411596,0.3066497131228,0.03356166241344,0.07031967362816,0.05433792962176,0.00569349630228,0.1418379780568,0.04055367541624,0.07651259943064,0.289669110116,5.433792962176,1.807934790724,0.08060792133228,0.2776828021112,1,0.193,27.1,720.9,157.5,12.49,1370,8.62,-131.9
